code,wgs_lon,wgs_lat,addr,name,pk,use_type,use_name,update_year,floors,update_status,lon_gcj02,lat_gcj02
4403050070160600024,113.94664003427823,22.5341777199826,桂庙新村56-2号,桂庙新村56-2号,47f617b13f5f49d3a5a76b4160236809,2,商业/commercial,2022,6,1,113.92941165,22.5284524
4403050070060200006,113.94329804945532,22.51638876856022,华明路17号,怡海花园管理处,454b322cf6e74646843934fc50a36cbb,7,混合/mixed,2022,2,1,113.9260819,22.51067244
4403050070140200011,113.9495588415026,22.520013136471203,登良路8号,蔚蓝海岸三期幼儿园,424e5870c8f3437fb657b7c1fe048abe,8,科教/education,2022,4,1,113.93232687,22.51428794
44030500701403T0037,113.95466860793752,22.51922149027592,地铁13号线五工区项目部中建二局,地铁13号线五工区项目部中建二局,3265f42477a3474b8195d9d3fcbd1151,9,其他/other,2022,2,1,113.93742333,22.5134889
4403050070160600003,113.94620579419849,22.534705182320707,桂庙新村49号,桂庙新村49号,314aa90984444f37bdcebce0eac29f1a,3,办公/office,2022,6,1,113.92897831,22.52898026
4403050070090100002,113.93903481742058,22.51950989973536,南海大道2502号 雅仕荔景苑,雅仕荔景苑,2dff2122034645649f753989d8f01d37,3,办公/office,2022,32,1,113.92182696,22.51379701
4403050070120100009,113.94286621923264,22.519228514239312,后海工业区10栋,后海工业区10栋,2b524d7790654540b796e6a9ad1f5ee3,5,公共/public,2022,4,1,113.92565031,22.51351184
44030500700808T0008,113.95593867868871,22.553531133632436,27栋科智西路3号路旁仓库,27栋科智西路3号路旁仓库,2b36afd638fd47cf8a75abc31e8dc392,6,农业/agricultural,2022,1,1,113.93868116,22.54778713
4403050070090100003,113.9399842780861,22.521102574434515,登良路48号 龙城花园25栋,龙城花园25栋,2b1bf3370e514dcda0f70d116760ed24,2,商业/commercial,2022,7,1,113.92277407,22.51538833
4403050070010200013,113.94384179116133,22.53288603341506,学海路1号,海文花园海扉阁A.B,2785800ea1b84f708c98b0bb56232b15,2,商业/commercial,2022,12,1,113.92662024,22.52716442
4403050070060100063,113.94360026735917,22.51812939159827,后海村83号,后海村83号,26f6fc00d9bd45f791f90efe4dd940c6,2,商业/commercial,2022,4,1,113.926383,22.51241222
4403050070090100006,113.93987641973473,22.520846166996524,登良路48号 龙城花园22栋,龙城花园22栋,24ce542208984c8a8acc29ce46cd24cd,2,商业/commercial,2022,7,1,113.9226665,22.5151321
4403050070060100091,113.94317735001252,22.51745328359946,后海村49号,后海村49号,249a9c3182a14d0bb0d3ebd533bfcc16,2,商业/commercial,2022,8,1,113.9259612,22.51173678
44030500701011T0005,113.95184917037976,22.551212603224755,高新中四道（凯丽花园对面工业区楼梯底）工业区楼梯间,工业区楼梯间,237e45f00cd74f19b6ac319715e239ba,4,工业/industrial,2022,1,1,113.93460338,22.5454756
4403050070090200005,113.94251701251886,22.520857893392336,龙城路47号南油B区44栋,南油B区44栋,21e66e9e69b54f65ab84d173971fffb1,2,商业/commercial,2022,7,1,113.92530146,22.51514113
4403050070120100002,113.94255780532194,22.519962800408038,兴南路78号,南油B区35栋,2181af49b0f94183b235af2abe0d0601,2,商业/commercial,2022,7,1,113.92534239,22.51424625
4403050070060100011,113.94284559722884,22.516913962207408,后海工业区S2栋,后海工业区S2栋,1cec42c36b4142a7993d8aef372da91e,2,商业/commercial,2022,7,1,113.92563032,22.51119798
4403050070120400004,113.93845313674161,22.516078456354627,建南路15-1,车队,074a45aa99c749bcaeb901d41c77c384,7,混合/mixed,2022,2,1,113.92124732,22.51036709
4403050070160400002,113.94785847091049,22.536105142964036,桂庙新村86号,桂庙新村86号,03920cc4506e4fbf8f2653c1acaaafde,2,商业/commercial,2022,8,1,113.93062665,22.53037773
4403050070010400001,113.94800896740311,22.533452853913136,学府路85号,粤海派出所,01f08efc593c4ce9bed12cdfa050ba66,7,混合/mixed,2022,3,1,113.93077745,22.52772597
4403050070050400003,113.95231431066867,22.52854470965712,海德四道2号,南山区海德学校（教师宿舍）,1752a0ae9658464b94b25b15712104e2,2,商业/commercial,2022,5,1,113.93507304,22.52281312
4403050070100800008,113.94843035507047,22.552336329335,高新中三道11号,高新西公交总站,1705ccb3363d48ceade765c334c22233,9,其他/other,2022,3,1,113.93119301,22.54660385
4403050070060100079,113.94336896902759,22.51773520827176,后海村64号,后海村64号,14e36af4997d49fa995e0cc13535c8ea,3,办公/office,2022,9,1,113.92615232,22.51201841
4403050070150100073,113.94726899272703,22.537196544876544,南海大道3688号,海月楼,14c3ee798b864d2c99426236764bc9c2,2,商业/commercial,2022,6,1,113.93003833,22.5314696
4403050070051500006,113.95026666982692,22.52332078245346,创业路4号,观海台花园8栋,12451ba373a24ff7a4a901fc7f79ef16,2,商业/commercial,2022,11,1,113.93303206,22.51759365
4403050070160500009,113.94448388551123,22.53475703657146,桂庙新村34号,桂庙新村34号,0ff90e97cfa64380a797573b65c40b8e,1,住宅/residential,2022,3,1,113.9272604,22.52903417
4403050070090100019,113.94016797813319,22.51979335675469,登良路48号 龙城花园8栋,龙城花园8栋,0e6fada35b8f4852afe47b9fd267bd83,2,商业/commercial,2022,6,1,113.92295772,22.51407931
4403050070042300015,113.95412670152959,22.53591440325569,高新南九道53号,航空航天大厦2号楼,0ca765e887944f01915b6bc8e5d149ca,1,住宅/residential,2022,15,1,113.93687868,22.53017799
4403050070041600005,113.95977042759147,22.54365036508937,高新南五道9号,金证科技大楼,0c5066394a3d4e61a84a6a0fee579885,7,混合/mixed,2022,10,1,113.94250431,22.53790233
4403050070070200022,113.94317087146027,22.51388434632225,兴南路52号,南海花园A02栋,096971e6ac544b4795e5389213ec4195,7,混合/mixed,2022,0,1,113.92595564,22.50816889
4403050070050300010,113.94896907856392,22.528453701393307,南山区后海文心五路36号,滨海之窗,085f4f23d4ca4a4fb4dc6f0af4bef241,4,工业/industrial,2022,2,1,113.93173645,22.52272692
4403050070150100110,113.94686812622663,22.53640773825772,南海大道3688号,乔梧阁,ed84992c3e364d228c704730aef4d201,2,商业/commercial,2022,21,1,113.92963863,22.53068152
4403050070160500008,113.94401370030006,22.53462235693062,桂庙新村29、31号,桂庙新村29、31号,ed5b6980d6314a0d90bd22eaf4fcf586,1,住宅/residential,2022,4,1,113.92679132,22.52890007
44030500701205T0001,113.93992934367573,22.515416327489202,南商路,南商路,ed262f4b93024a759f23cfe8950ec846,4,工业/industrial,2022,1,1,113.92272069,22.50970378
4403050070140200010,113.94949130130597,22.520488079502712,登良路8号,蔚蓝海岸三期36栋,ec4789d343894aeaad3888ecd791308c,2,商业/commercial,2022,12,1,113.93225938,22.51476284
4403050070160300031,113.94620847224135,22.53522463791515,桂庙新村66号,桂庙新村66号,ec005ceba2884dd28efbd2be6efe544f,2,商业/commercial,2022,7,1,113.92898085,22.52949957
4403050070060100061,113.94350895857661,22.51791701753266,后海村100号,后海村100号,eb83d7a2c71941869bc8aec49f97a9e3,2,商业/commercial,2022,2,1,113.92629195,22.51220001
4403050070050300008,113.94943816547408,22.52927942415327,南山区后海文心五路85号,滨海之窗8栋,eb5d60db31004fff98f303ffeea210b0,4,工业/industrial,2022,19,1,113.93220415,22.52355177
4403050070070200028,113.9434830578155,22.514551209321972,后海大道2061号,后海别墅B01,ea97611636c643b3871803602ad4a671,3,办公/office,2022,3,1,113.92626696,22.50883521
4403050070090200007,113.94307319138144,22.52089916175124,龙城路47号南油B区42栋,南油B区42栋,ea7880924bf34e65ab0d717605e46913,2,商业/commercial,2022,7,1,113.9258564,22.51518178
4403050070150100140,113.95191750208399,22.54321717344865,南山区南海大道3688号,深大美术教室,ea5ec40ff5524a968b9dea33c6c9a09c,8,科教/education,2022,1,1,113.93467356,22.53748217
4403050070120500004,113.93946669866288,22.51485567272005,建南路5号,南油A区3栋,e9cca599ba0a4e42a7420ff0d5f36f1c,2,商业/commercial,2022,6,1,113.92225914,22.50914373
4403050070100200004,113.95137226816254,22.559519353983752,高新中一道12号,原龙泰药业门卫室,e99bd229e7b548eb9eea2f0dedef4f71,8,科教/education,2022,1,1,113.93412562,22.55378093
4403050070080100019,113.95908451066582,22.559008376083632,琼宇路7号,桑达苑3栋,e98aa369244f4e128cadf5101870ec25,2,商业/commercial,2022,7,1,113.94181653,22.55325759
44030500701203T0009,113.9406582336174,22.516748919610674,南乐雅苑门口临时商铺,南乐雅苑门口临时商铺,e9483c85bec64485a7bd25282e5af175,9,其他/other,2022,1,1,113.92344772,22.51103527
4403050070010200017,113.94402090654215,22.532136750769954,学海路1号,海文花园海云阁A.B,e943e64606b54f198642dc379e9194b5,2,商业/commercial,2022,9,1,113.92679914,22.52641514
4403050070060100082,113.9434984385375,22.517733682662264,后海村61号,后海村61号,e8d0fb5ce1b54630ad51298ae18d1266,2,商业/commercial,2022,5,1,113.9262815,22.51201674
4403050070140400024,113.94743337013436,22.515097287489045,华明路1号,蔚蓝海岸一期11栋,e758d357c2e242028ab8c0aa6a313195,2,商业/commercial,2022,19,1,113.93020791,22.50937636
4403050070150100010,113.9477766918807,22.54364129642896,南海大道3688号,深大10KV高压配电室,e74faae6b91d4f47ba6aed2a0360a062,1,住宅/residential,2022,2,1,113.93054316,22.53791196
4403050070060100125,113.94342927644641,22.516679279391155,后海村2号,后海村2号,e6af908094d2442f8ac1ee5bf7ca4182,2,商业/commercial,2022,5,1,113.92621276,22.51096272
44030500700203T0001,113.94192656912224,22.521664985548973,南山区南商路82号粤海市场综合楼后门,南山区南商路82号粤海市场综合楼后门,e5d5011ef8ec4ea4aa33d0fd51eee0f8,9,其他/other,2022,1,1,113.9247121,22.51594862
4403050070140300002,113.95316178905392,22.517000137136275,深圳市南山区中心路3033号,喜之郎大厦,e5bfb2f9f9bb4cfa987df8d2ea50e193,4,工业/industrial,2022,36,1,113.93592118,22.51127055
4403050070110300015,113.94609501386087,22.517036260165074,登良路7-40,招商名仕花园9栋,e52d50a60a204eabbcc7d8b7026bd2ad,2,商业/commercial,2022,8,1,113.92887227,22.51131646
4403050070090200002,113.94242698061804,22.521116630648017,龙城路47号南油B区47栋,南油B区47栋,e50c763b50ad44afb303c84548e35c27,2,商业/commercial,2022,7,1,113.92521156,22.51539989
4403050070060100150,113.94401297559925,22.51764316931831,后海村58号,后海村58号,e446b506335a40f19f86333997645bef,2,商业/commercial,2022,5,1,113.9267949,22.51192567
4403050070160600021,113.94689576708824,22.534610972108368,桂庙新村54号,桂庙新村54号,e3bdd40bbb764cca9205062573f7c416,3,办公/office,2022,6,1,113.92966666,22.52888521
4403050070070100008,113.94242652018171,22.515474579309412,华明路1号,海映山庄3栋,daa3392c2c514c7c8682a357d1ab88a8,2,商业/commercial,2022,6,1,113.92521253,22.50975947
4403050070120400017,113.93898162595909,22.515311183497253,建南路5号,南油A区13栋,da56a97c4bd3462c8d462a7def3d5d49,2,商业/commercial,2022,6,1,113.92177494,22.50959956
4403050070060100074,113.94324619234268,22.517883174441348,后海村67号,后海村67号,d9bfe4c5e22f4529964fcedcc9b29e7d,3,办公/office,2022,9,1,113.92602978,22.51216647
4403050070051100003,113.95212780786332,22.525985231842565,南山区后海滨路3017号,南山中心区综合管理办公用房,d9b6cc00b9814d3ca844258d4ff8e35f,7,混合/mixed,2022,2,1,113.93488768,22.52025464
4403050070120500008,113.94060214513584,22.51627354562604,华明路5号,南油慢性病防治院,d8ab4feb86c348a9b52bfb34bf24e370,8,科教/education,2022,4,1,113.92339187,22.51056009
4403050070160300005,113.94584785513744,22.535637716640807,桂庙新村100号,桂庙新村100号,d882c23b03754b52ad0634cba929e072,2,商业/commercial,2022,7,1,113.92862098,22.52991298
4403050070110300014,113.9460893810352,22.517314503910008,登良路7-40,招商名仕花园10栋,d82ef033a1ca4a23b764f08a57fee1b0,2,商业/commercial,2022,8,1,113.92886658,22.51159463
4403050070010300018,113.94467535109301,22.531665988781747,书山路11号,学府小学垃圾房,d770c186bb8f4eacb07b117ae1a83efe,8,科教/education,2022,1,1,113.92745221,22.52594375
44030500701401T0001,113.94758617897563,22.521480090254098,浪琴屿花园垃圾收集点,浪琴屿花园垃圾收集点,d74a2a5f82a24f8898a2378c54677613,8,科教/education,2022,1,1,113.93035873,22.51575712
4403050070150100071,113.94663935986328,22.537045983036748,南海大道3688号,云鹏楼,d70e8596aea14b2d848fac77da2ebad0,2,商业/commercial,2022,6,1,113.92941025,22.53131988
4403050070020300009,113.94249138957473,22.52150235036996,龙城路58号,粤海综合楼,d6bf2f96d8f64fdeae167cd26c69046d,3,办公/office,2022,7,1,113.92527573,22.51578543
4403050070120300002,113.94080413630762,22.518307637071832,南商路22号9栋,南油B区64栋,d6703ac2a1974629984c97fdb258f55c,2,商业/commercial,2022,6,1,113.92359292,22.51259339
4403050070160400003,113.9479674056949,22.536017742185535,桂庙新村84-1号,桂庙新村84-1号,d6044ad181594c71a6738b051a5284c2,2,商业/commercial,2022,2,1,113.93073534,22.53029021
4403050070140500004,113.9491126013612,22.514617348993735,教学楼之二楼牌4号,教学楼之一,d579ca54ddd04f8e9cab8b8a4413166d,8,科教/education,2022,6,1,113.93188312,22.50889433
4403050070010100016,113.95317136607024,22.531759695132145,海天二路12号,深圳市软件产业基地6栋,d53b3cefac9f4e0c85f0df580927dc45,1,住宅/residential,2022,11,1,113.93592699,22.52602591
4403050070050200004,113.94483893820727,22.529971660800566,海德三道202号,城市印象1栋1A1B1C单元,d4d2bf3312f449fba5677114acca5d81,2,商业/commercial,2022,23,1,113.92761585,22.5242497
4403050070051300008,113.94624154453582,22.523641058221013,南山区创业东路,广东省公安边防总队第六支队,d4a0953df80f416cb6d795288e05946f,3,办公/office,2022,1,1,113.92901678,22.51791918
4403050070060100018,113.94375224026574,22.519435290100642,后海村148号,后海村148号,d48c55bb0a8f4ddb870867e12eb6fa0f,2,商业/commercial,2022,5,1,113.9265343,22.51371757
4403050070150100079,113.94304769195405,22.536275894553537,南海大道3688号,3号艺栈,d47bc4dbb86c476ca878dfb23b9a7902,1,住宅/residential,2022,5,1,113.92582706,22.53055424
4403050070150100011,113.94918560930341,22.543907671946815,南海大道3688号,科技楼,d3db19de25684dcbb9d0b29c79e0006e,1,住宅/residential,2022,15,1,113.93194852,22.53817638
4403050070100100004,113.95241545105053,22.559184716038942,高新中一道10号,孵化基地3号楼,d3daa3292323434aba2215b82c33e4e5,5,公共/public,2022,5,1,113.93516614,22.55344483
4403050070160600028,113.94660973490944,22.534544762601644,桂庙新村55-2号,桂庙新村55-2号,d359a29bb3764974a627e0217e8a7dd6,2,商业/commercial,2022,1,1,113.92938133,22.52881938
4403050070051000003,113.95164085383048,22.526649167081242,南山区后海滨路海德三道,凯宾斯基酒店,d3449c25c6f5496e8d76efc7792eacaa,3,办公/office,2022,27,1,113.93440184,22.52091911
4403050070140400018,113.94669356566921,22.51604042772711,华明路1号,蔚蓝海岸一期5栋,d324b1fa69c447f7b9a65d517c5d6059,2,商业/commercial,2022,11,1,113.92946965,22.51032017
4403050070060100144,113.94383536961999,22.51778465778331,后海村73号后小店,后海村73号后小店,d31b6c5b348740f5a3ac124332f4cfd4,4,工业/industrial,2022,1,1,113.92661766,22.51206732
4403050070051500006,113.95026666982692,22.52332078245346,创业路4号,观海台花园8栋,d2d83f1217584c2083072ce9d0441312,2,商业/commercial,2022,11,1,113.93303206,22.51759365
4403050070042300013,113.95613824639341,22.53758718059047,粤兴三道9号华中科技大学深圳产学研基地大楼,华中科技大学深圳产学研基地大楼,d297fb9a9b3b42aa9826925434232c93,1,住宅/residential,2022,14,1,113.93888421,22.53184706
4403050070060200008,113.94327202800848,22.51602022239441,华明路17号,怡海花园9栋,d27f3e54742a45bbbebc4e1f59a2f541,2,商业/commercial,2022,7,1,113.92605603,22.51030403
4403050070060200007,113.94325656120137,22.516247981487098,华明路17号,怡海花园10栋,ffd3a3c21cc94fa396ea0a2e85f9872e,2,商业/commercial,2022,7,1,113.92604054,22.51053174
4403050070150100020,113.94418668105659,22.537217534072997,南海大道3688号,花圃办公室,fef0372c60e04fd6a0dca22bb49560a1,7,混合/mixed,2022,2,1,113.92696325,22.53149434
4403050070160300022,113.94569057377214,22.534802436071196,桂庙新村70号,桂庙新村70号,fecf09b88861430889270bd3ab269cca,2,商业/commercial,2022,4,1,113.92846428,22.52907812
4403050070160300007,113.94603476668169,22.535640857047298,桂庙新村102号,桂庙新村102号,fd79446bbdf14455982d7242e48328e4,2,商业/commercial,2022,9,1,113.92880745,22.52991589
4403050070120300007,113.94092703202344,22.517303659949775,南商路22号1栋、3栋,B区58栋、56栋,fcef0bc47a24477d8fbc394fb98bd3da,2,商业/commercial,2022,7,1,113.92371581,22.51158958
4403050070041900013,113.95159868120776,22.535870721258256,白石路3883号深圳大学南校区,深圳大学医学院,fc4504e4c70b43db89a534acbf2c91af,9,其他/other,2022,7,1,113.93435744,22.53013817
44030500701604T0001,113.94815140223747,22.535916787442705,桂庙新村牌坊旁铁皮房,桂庙新村牌坊旁铁皮房,fc3d168afa09405c984a0438c1b75879,3,办公/office,2022,2,1,113.93091891,22.53018904
4403050070150100028,113.94619911410666,22.54084103901544,南海大道3688号,实验楼,fba37603293d40dda190e46b458e2e0a,1,住宅/residential,2022,4,1,113.92897009,22.53511446
4403050070120100022,113.9424838519546,22.517669598886393,兴南路54号10栋,南油B区20栋,fb153f1cda1f4708b23e7d358508a854,2,商业/commercial,2022,7,1,113.92526918,22.51195379
4403050070060100130,113.94407446464626,22.518983477125666,后海村134号,后海村134,fb0361f0d973490a81f2e1d2bf4a90a9,2,商业/commercial,2022,8,1,113.92685591,22.51326552
4403050070120400018,113.9389509693344,22.515056320870595,建南路5号,南油A区12栋,faa351b5b5fe419dbf139903d18ebea6,2,商业/commercial,2022,6,1,113.92174441,22.5093448
4403050070050100003,113.94273178857519,22.53006573757813,文化商业中心区文心公园,文心公园公共厕所,faa1e203a50849dc8b228e9df13f97b8,8,科教/education,2022,1,1,113.92551343,22.52434614
4403050070090100022,113.94025181968944,22.519385951303743,登良路48号 龙城花园4栋,龙城花园4栋,fa89fa258691434eb723951a04841083,2,商业/commercial,2022,6,1,113.92304149,22.51367194
4403050070101300013,113.95017569168425,22.550865484516514,高新中四道9号,麒麟警察花园1栋,fa1f9f4e60fa4a328532b6a20a2574fd,2,商业/commercial,2022,7,1,113.93293433,22.54513099
4403050070010100001,113.95650555837848,22.535070936363027,科苑南路3093号,海阔天空E栋,f9e197c35d5a47a1858a5afaf4fb4092,2,商业/commercial,2022,32,1,113.93925112,22.52933089
4403050070120100026,113.94176281056741,22.516635263861897,兴南路54号2栋,南油B区12栋,f942d22a063f4460b61f4aaa5b18f78d,1,住宅/residential,2022,6,1,113.92454997,22.51092052
4403050070160300037,113.94605690594479,22.535076609995127,桂庙新村67号,桂庙新村67号,f71480da9b6f4942b2173777445985d6,2,商业/commercial,2022,7,1,113.92882968,22.52935177
4403050070150100080,113.94305828680301,22.535886639994565,南海大道3688号,丹枫轩,f6d0588bfcb4412394ab5fb304cff470,2,商业/commercial,2022,5,1,113.92583773,22.53016508
4403050070140200002,113.9490562718667,22.521253812219726,登良路8号,蔚蓝海岸三期37栋,f6c279bfa84444daa81add22687fe3b4,2,商业/commercial,2022,31,1,113.93182525,22.51552895
44030500701002T0001,113.95128138724772,22.558558379101083,高新中一道12号,高新中一道12号,f6112a67d8b94db0ae0392cef2e2935a,9,其他/other,2022,2,1,113.93403522,22.55282033
4403050070070200020,113.9428846945378,22.513877689336244,兴南路52号,南海花园A05栋,f5b3f0c426584091a98b62ddd0fae1d6,2,商业/commercial,2022,3,1,113.9256701,22.50816255
4403050070051100004,113.95197952586632,22.525431444704857,南山区地铁2号线E出口,地铁2号线E出口,f5a8d4a8331c4339ad3699cc092971f7,8,科教/education,2022,1,1,113.93473993,22.51970123
4403050070160600002,113.94605224879945,22.53461850873324,桂庙新村43-1号,桂庙新村43-1号,f59ccdbd1a1c4e6893494ae9340ce1d0,2,商业/commercial,2022,7,1,113.92882515,22.5288938
4403050070120400004,113.93845313674161,22.516078456354627,建南路15-1,车队,f4a48014c99b477aaa60831b82ed33f6,7,混合/mixed,2022,2,1,113.92124732,22.51036709
4403050070060100173,113.94375477776214,22.51821876193843,后海村86号,后海村86号,f433f3fa0b6e488093fef5a8517845db,2,商业/commercial,2022,1,1,113.92653714,22.51250139
4403050070150100099,113.94906646858244,22.53739315866892,南海大道3688号,"海滨小区13栋,14栋",f40430d9b7f740608c878ede0681c5d8,2,商业/commercial,2022,7,1,113.93183133,22.53166378
4403050070060100137,113.94408368990126,22.51829006750158,后海村89号,后海村89号,f398cb1c672e4a349e023d12a93be819,2,商业/commercial,2022,6,1,113.92686529,22.5125723
4403050070060100048,113.94385840985849,22.518409054562678,后海村111号,后海村111号,f39889afc4304caf9570a2a51bf8e7ea,2,商业/commercial,2022,7,1,113.92664049,22.51269151
4403050070060100017,113.94363698436077,22.519449493940144,后海村149号,后海村149号,f306ef2b144842de95e7ef6f529359f8,2,商业/commercial,2022,4,1,113.9264193,22.5137319
4403050070060100062,113.94359179080571,22.518218167725188,后海村85号,后海村85号,f29252f11c7d4a29b453391910f1e29c,2,商业/commercial,2022,6,1,113.92637452,22.51250098
4403050070060100092,113.94318208975068,22.51733164358948,后海村33号,后海村33号,f1b485bacaaf4b329b564cb5706f740b,2,商业/commercial,2022,8,1,113.92596596,22.51161517
4403050070140400014,113.9482208210695,22.516891371179437,华明路1号,蔚蓝海岸二期8栋、9栋,f044f76ed7784a6cb354c126f43b006f,2,商业/commercial,2022,19,1,113.93099298,22.51116889
4403050070150100093,113.94803429997506,22.536885746852363,南海大道3688号,"海滨小区4栋,5栋",f002c847115b4c74bbcb047a4bfefc99,2,商业/commercial,2022,7,1,113.93080185,22.53115789
4403050070110400005,113.94524036334822,22.514642983527825,后海大道2002号,文德福花园2栋,ef6ac43429154ec18a85c945606ae0b3,2,商业/commercial,2022,15,1,113.92802023,22.50892492
4403050070060100098,113.94346218868485,22.517423422156355,后海村40号,后海村40号,ef54c4c124044f90a8f1bb22fb9e88d9,2,商业/commercial,2022,3,1,113.92624541,22.51170661
4403050070160200042,113.95309603516043,22.542295164836577,科技南一路33号,阳光粤海花园一期2栋,ef46be34b21e4f71942f498f54cb82e0,3,办公/office,2022,48,1,113.93584919,22.53655863
4403050070120400001,113.93797952351333,22.51654595209803,南海大道2122号,南油海晖大厦珍宝阁.银波阁.金山阁,ee5c8f5d4f404f028a8290ab60b1466a,1,住宅/residential,2022,28,1,113.92077453,22.51083487
44030500701202T0014,113.93865324506017,22.51823847359309,深圳市地铁9号线西延线南油站项目临建（工人宿舍七栋）,深圳市地铁9号线西延线南油站项目临建（工人宿舍七栋）,edf7aa41155b4efd8137e4f86fd04634,2,商业/commercial,2022,2,1,113.92144648,22.5125263
4403050070140400029,113.94913881810442,22.516279079318267,华明路1号,蔚蓝海岸二期21栋,ede1dbfe1745487b8685002bc9adcb51,2,商业/commercial,2022,30,1,113.93190885,22.51055554
4403050070050700001,113.94641062587307,22.52726948378502,海德三道199号,天利中央广场,e39cd47176ba4610b2de96728a3e3b8d,4,工业/industrial,2022,33,1,113.92918454,22.52154637
4403050070080200010,113.9552929513655,22.55960414169471,南山区高新中一道,长园新材料港9栋,e31329b7798541e0b6d9251523144e5a,1,住宅/residential,2022,13,1,113.9380357,22.55385965
4403050070051100001,113.94997642186709,22.52577867014272,文心六路4号,保利文化广场,e306d57c204f41c3addda84329fa9037,3,办公/office,2022,6,1,113.93274193,22.52005125
4403050070110400008,113.94533814319642,22.5140994218141,后海大道2002号,文德福花园1栋,e3040ed1d26b4aa69be9c3ecd4179fc9,3,办公/office,2022,12,1,113.92811792,22.5083814
4403050070081000014,113.95683293484151,22.55117133575829,科兴路6号,科技园1栋（房地产权证地址为科技园工业园13栋）,e300e0c3b0914126adff737d0c33c906,2,商业/commercial,2022,7,1,113.93957348,22.54542645
4403050070060100161,113.94386993062196,22.51688837724075,后海村17号A,后海村17号A,e2e38bd46d3142c5b398c56a1377f508,3,办公/office,2022,8,1,113.92665237,22.51117126
4403050070060100119,113.94363449806113,22.517236391556757,后海村21号,后海村21号,e2854b49967843619106a56fab9ec4a0,2,商业/commercial,2022,2,1,113.92641738,22.51151944
4403050070150100129,113.94529788978991,22.541009234979114,南山区南海大道3688号,氦、氮、氧气房,e240c0c773f54e8599a51efbb6c32d25,8,科教/education,2022,1,1,113.92807094,22.53528371
4403050070160400004,113.94771135265556,22.535952818982313,桂庙新村82-2号,桂庙新村82-2号,e223a362d12f450aa0424856c03e83ee,2,商业/commercial,2022,8,1,113.93047993,22.53022564
4403050070050600001,113.94434891487516,22.528278855129464,海德二道201,海印长城二期13-15栋,e1ce9e310dbc42b0a0fc98b9e0310f45,2,商业/commercial,2022,22,1,113.92712738,22.52255794
4403050070060100162,113.94374606454474,22.51678369624399,后海村16-1号,后海村16-1号,e0d927439c4546a4b6847178689bb0ed,2,商业/commercial,2022,7,1,113.92652881,22.51106675
4403050070160300065,113.94522896469982,22.53519269571427,桂庙新村33-2号,桂庙新村33-2号,e08a58d1fb12413e9643499e173225a5,4,工业/industrial,2022,1,1,113.92800365,22.52946883
4403050070050600005,113.94442664375327,22.526232260447962,后海大道2551号,青少年活动中心,e0072b2f9c7949688bd73dd55409567f,1,住宅/residential,2022,3,1,113.92720545,22.52051183
4403050070100700020,113.94747954262454,22.55312261174697,南海大道4040号,豪方花园8栋,df477a2ebfc343b3b82958c40bbe86d7,3,办公/office,2022,7,1,113.93024433,22.54739118
4403050070010400010,113.94781532421558,22.53373418698994,学府路85号,粤海派出所保安亭,df2f7935fc5748f5a1f484b42acd3f09,9,其他/other,2022,1,1,113.93058421,22.52800748
4403050070120400012,113.93910677308894,22.516271619000158,建南路17号,南油A区17栋,df127219b8e447d5b48ffa993a13b6c6,1,住宅/residential,2022,9,1,113.92189959,22.5105596
4403050070060200004,113.9428615909123,22.515723113338897,华明路17号,怡海花园4栋,de828a40459c487f90dd2468567d6e0d,2,商业/commercial,2022,7,1,113.92564658,22.51000746
4403050070110200007,113.94647862683674,22.519728705046514,后海大道2248号,育德佳园7栋,de577b59c1c64173b6916db73ded7fb0,2,商业/commercial,2022,17,1,113.92925429,22.51400765
4403050070110200008,113.9464118080392,22.519295936916564,后海大道2248号,育德佳园5栋,ddce7e010fb6481dafdce8b50f1714e3,2,商业/commercial,2022,7,1,113.92918774,22.51357509
4403050070110100014,113.94708755726657,22.521072430977163,粤琴一路22号,天海花园3栋,dd87c80bd9db4b3ca50611d24389e0c4,2,商业/commercial,2022,8,1,113.92986142,22.51535022
4403050070060200010,113.94324572612106,22.515533851477294,华明路17号,怡海花园7栋,dd627bb6771046cabb3c28d3f2f8ec84,2,商业/commercial,2022,7,1,113.92602991,22.50981783
4403050070060100068,113.94373430450725,22.518151229230032,后海村84号,后海村84号,dd533bb141874a008392ee0ebf276f87,2,商业/commercial,2022,3,1,113.92651673,22.5124339
4403050070120400011,113.93883008144985,22.516226461059144,建南路21号,南油A区22栋,dd4c1765a74f4a2b811458fc0baee0bf,1,住宅/residential,2022,9,1,113.92162347,22.51051471
4403050070101000004,113.95115214397478,22.551792361571625,高新中四道6号,凯丽花园10栋,dcfb0329e4914fc99567e580d24b4462,2,商业/commercial,2022,8,1,113.93390803,22.54605623
4403050070010200005,113.94438393343245,22.533875358373233,学府路99号,学林雅院1栋,dc72c21324f74ed1b9c00fa6d24fc3c4,2,商业/commercial,2022,12,1,113.9271609,22.52815285
4403050070160300026,113.94603854506508,22.535165391665068,桂庙新村68-2号,桂庙新村68-2号,dc313fba6d954e07a32b5d7b7dbde713,2,商业/commercial,2022,8,1,113.92881134,22.52944055
4403050070160500007,113.94443943212819,22.534947677083625,桂庙新村32号,桂庙新村32号,db626e0af68f43e8a4e3daf996cfc040,1,住宅/residential,2022,4,1,113.927216,22.52922481
