community_id,lng,lat,community_type,SAI,SAI_night,spatial_deprivation,TPI,TPI_deprivation,TPI_norm,SAII,vulnerability,vulnerability_weighted,deprivation_type,illusion_flag,illusion_type
16,113.935174,22.532709,commodity_housing,0.05085048117828471,0.044612446987430644,0.9491495188217153,-12.267404449887422,0.0,0.0,0.0,0.47457475941085764,0.5694897112930292,3-Spatially Isolated,0,Night Advantage
17,113.934844,22.541922,high_end,0.07453480661921831,0.051530145656520115,0.9254651933807817,-30.864319646288042,0.0,0.0,0.0,0.46273259669039085,0.555279116028469,3-Spatially Isolated,0,Night Advantage
18,113.919313,22.522586,high_end,0.1762589057421086,0.1837659612762805,0.8237410942578914,4.25910708032863,4.25910708032863,0.1598108344731475,0.1316427516631773,0.49177596436551946,0.5581689903439938,3-Spatially Isolated,1,Accessibility Illusion
19,113.946107,22.526839,high_end,0.048576842493261434,0.040526600437621824,0.9514231575067386,-16.572180575047334,0.0,0.0,0.0,0.4757115787533693,0.5708538945040431,3-Spatially Isolated,0,Night Advantage
20,113.932012,22.524139,high_end,0.127953604244708,0.11916926421753753,0.872046395755292,-6.865254073164402,0.0,0.0,0.0,0.436023197877646,0.5232278374531751,3-Spatially Isolated,0,Night Advantage
21,113.954585,22.544935,commodity_housing,0.10271935841602317,0.08700027862424821,0.8972806415839768,-15.30293805780133,0.0,0.0,0.0,0.4486403207919884,0.5383683849503861,3-Spatially Isolated,0,Night Advantage
22,113.955945,22.541872,high_end,0.09135804090721261,0.09720001552660283,0.9086419590927874,6.394592705116778,6.394592705116778,0.23993883625056986,0.21801849423316133,0.5742903976716787,0.6411607099559005,3-Spatially Isolated,1,Accessibility Illusion
23,113.951568,22.513775,commodity_housing,0.028983429117309743,0.027014220433336948,0.9710165708826902,-6.794257077043815,0.0,0.0,0.0,0.4855082854413451,0.5826099425296141,3-Spatially Isolated,0,Night Advantage
24,113.943167,22.541014,commodity_housing,0.08461991272770764,0.07246577823766122,0.9153800872722924,-14.363208491075069,0.0,0.0,0.0,0.4576900436361462,0.5492280523633754,3-Spatially Isolated,0,Night Advantage
25,113.934599,22.509815,high_end,0.3208690417955913,0.2983772334877235,0.6791309582044087,-7.009653590138537,0.0,0.0,0.0,0.33956547910220436,0.4074785749226452,1-Well-Served,0,Night Advantage
26,113.94876,22.516912,commodity_housing,0.03822425562182805,0.03127309355714361,0.9617757443781719,-18.185212377857173,0.0,0.0,0.0,0.48088787218908596,0.5770654466269032,3-Spatially Isolated,0,Night Advantage
27,113.918984,22.528081,commodity_housing,0.12177243137432354,0.12388354229987013,0.8782275686256764,1.7336526024163166,1.7336526024163166,0.0650503647485937,0.057129023671370856,0.47163896668713506,0.5529566870748432,3-Spatially Isolated,1,Accessibility Illusion
28,113.945794,22.522781,high_end,0.057872007737283813,0.047972203698786305,0.9421279922627162,-17.10637737580962,0.0,0.0,0.0,0.4710639961313581,0.5652767953576296,3-Spatially Isolated,0,Night Advantage
29,113.940267,22.520858,commodity_housing,0.08943264477121335,0.06809731744428617,0.9105673552287866,-23.856308154038416,0.0,0.0,0.0,0.4552836776143933,0.546340413137272,3-Spatially Isolated,0,Night Advantage
30,113.910596,22.525177,high_end,0.11679572210848427,0.11628032585893185,0.8832042778915157,-0.4412800745165154,0.0,0.0,0.0,0.44160213894575784,0.5299225667349093,3-Spatially Isolated,0,Normal
31,113.943953,22.505433,high_end,0.23872545694962374,0.20333499034963654,0.7612745430503762,-14.824756040766681,0.0,0.0,0.0,0.3806372715251881,0.4567647258302257,3-Spatially Isolated,0,Night Advantage
32,113.94845,22.537015,commodity_housing,0.09095931395533126,0.08754179086789052,0.9090406860446687,-3.75719971801792,0.0,0.0,0.0,0.45452034302233435,0.5454244116268012,3-Spatially Isolated,0,Normal
33,113.936027,22.528199,commodity_housing,0.07149218919196713,0.0608036716770553,0.9285078108080329,-14.950608780788041,0.0,0.0,0.0,0.46425390540401645,0.5571046864848197,3-Spatially Isolated,0,Night Advantage
34,113.918374,22.538354,commodity_housing,0.1007890193480607,0.08844772221161863,0.8992109806519393,-12.244684208924719,0.0,0.0,0.0,0.44960549032596964,0.5395265883911635,3-Spatially Isolated,0,Night Advantage
35,113.925233,22.535207,commodity_housing,0.09665383834563171,0.09748960060282826,0.9033461616543683,0.8646963964409573,0.8646963964409573,0.032445263778268396,0.029309304497962263,0.46789571271631836,0.5549858025039284,3-Spatially Isolated,1,Accessibility Illusion
36,113.925657,22.516953,commodity_housing,0.2881864616056974,0.2703627807516467,0.7118135383943026,-6.184773828285312,0.0,0.0,0.0,0.3559067691971513,0.42708812303658156,3-Spatially Isolated,0,Night Advantage
37,113.938237,22.528294,high_end,0.05770106532440712,0.052956491979598036,0.9422989346755929,-8.22267893692106,0.0,0.0,0.0,0.47114946733779645,0.5653793608053557,3-Spatially Isolated,0,Night Advantage
38,113.960374,22.535904,commodity_housing,0.09876908361001205,0.1257279579072277,0.901230916389988,27.294851092941485,27.294851092941485,1.0,0.901230916389988,0.9506154581949939,0.9407385498339927,4-Dual Deprived,1,Accessibility Illusion
39,113.928049,22.512219,commodity_housing,0.31285514067643416,0.28053410204666707,0.6871448593235658,-10.330991704302745,0.0,0.0,0.0,0.3435724296617829,0.4122869155941395,1-Well-Served,0,Night Advantage
40,113.920245,22.531962,high_end,0.11117905886384577,0.11389378002024471,0.8888209411361543,2.441755834363999,2.441755834363999,0.09161991706470037,0.08143370091226339,0.49022042910042735,0.5699405315075726,3-Spatially Isolated,1,Accessibility Illusion
41,113.937558,22.529191,commodity_housing,0.04838730016331668,0.04549439455822572,0.9516126998366833,-5.978646453360346,0.0,0.0,0.0,0.47580634991834164,0.57096761990201,3-Spatially Isolated,0,Night Advantage
42,113.915605,22.528483,commodity_housing,0.1096576865350988,0.10949114994549031,0.8903423134649012,-0.15186950853207307,0.0,0.0,0.0,0.4451711567324506,0.5342053880789407,3-Spatially Isolated,0,Normal
43,113.920887,22.535363,high_end,0.10414099248649988,0.10527825060917881,0.8958590075135001,1.092036954445533,1.092036954445533,0.04097556921531764,0.03670833276953519,0.4684172883644089,0.5539056321942272,3-Spatially Isolated,1,Accessibility Illusion
44,113.916034,22.537072,high_end,0.1022791164491911,0.09331987798426611,0.8977208835508089,-8.759597047727382,0.0,0.0,0.0,0.44886044177540446,0.5386325301304853,3-Spatially Isolated,0,Night Advantage
45,113.934175,22.530675,commodity_housing,0.05371706332250809,0.04953467386884704,0.9462829366774919,-7.785960726390982,0.0,0.0,0.0,0.47314146833874593,0.5677697620064951,3-Spatially Isolated,0,Night Advantage
46,113.932532,22.536866,high_end,0.05647015984996902,0.050278038180165976,0.9435298401500309,-10.96529863959016,0.0,0.0,0.0,0.47176492007501547,0.5661179040900185,3-Spatially Isolated,0,Night Advantage
47,113.933389,22.528056,high_end,0.07889309294609452,0.0720521638122742,0.9211069070539055,-8.67113821801174,0.0,0.0,0.0,0.46055345352695276,0.5526641442323433,3-Spatially Isolated,0,Night Advantage
48,113.929428,22.530791,high_end,0.07538712917069636,0.07774005276367742,0.9246128708293037,3.1211210970156724,3.1211210970156724,0.11711115912289623,0.10828248504276848,0.5208620149761,0.6016121861467407,3-Spatially Isolated,0,Normal
49,113.927695,22.535372,commodity_housing,0.08507412608903188,0.08734259549699509,0.9149258739109681,2.666462192734384,2.666462192734384,0.10005138168047673,0.09153959782000999,0.5074886277957225,0.5889760770187716,3-Spatially Isolated,0,Normal
50,113.923913,22.523738,commodity_housing,0.1594778549609699,0.16561325862202855,0.8405221450390301,3.847182207561183,3.847182207561183,0.14435452956800493,0.1213331788385996,0.4924383373035175,0.56205509885062,3-Spatially Isolated,1,Accessibility Illusion
51,113.944202,22.509304,high_end,0.17333990983014388,0.16510767587575073,0.8266600901698561,-4.749185552513518,0.0,0.0,0.0,0.41333004508492804,0.4959960541019136,3-Spatially Isolated,0,Normal
52,113.943806,22.502073,high_end,0.5820650168986182,0.49902407091095186,0.4179349831013818,-14.266610013796813,0.0,0.0,0.0,0.2089674915506909,0.25076098986082906,1-Well-Served,0,Night Advantage
53,113.909399,22.518991,commodity_housing,0.17154901242471624,0.16272694100991916,0.8284509875752838,-5.142595279392012,0.0,0.0,0.0,0.4142254937876419,0.4970705925451703,3-Spatially Isolated,0,Night Advantage
54,113.936566,22.527584,commodity_housing,0.07858653381597576,0.06542538168319462,0.9214134661840242,-16.74733760824762,0.0,0.0,0.0,0.4607067330920121,0.5528480797104145,3-Spatially Isolated,0,Night Advantage
55,113.925118,22.541016,commodity_housing,0.1026095541325694,0.0890747669047587,0.8973904458674306,-13.190572108250315,0.0,0.0,0.0,0.4486952229337153,0.5384342675204583,3-Spatially Isolated,0,Night Advantage
56,113.936429,22.529584,commodity_housing,0.050045572334253316,0.04615470772481558,0.9499544276657467,-7.774643046243401,0.0,0.0,0.0,0.47497721383287334,0.569972656599448,3-Spatially Isolated,0,Night Advantage
57,113.946034,22.517194,high_end,0.06656698183355858,0.05136776493798039,0.9334330181664414,-22.832966850715426,0.0,0.0,0.0,0.4667165090832207,0.5600598108998648,3-Spatially Isolated,0,Night Advantage
58,113.942603,22.513997,high_end,0.11292709881092719,0.0961648787020187,0.8870729011890728,-14.843399224284791,0.0,0.0,0.0,0.4435364505945364,0.5322437407134436,3-Spatially Isolated,0,Night Advantage
59,113.962906,22.52795,high_end,0.03597191981187579,0.03052081459708885,0.9640280801881242,-15.153778956738654,0.0,0.0,0.0,0.4820140400940621,0.5784168481128745,3-Spatially Isolated,0,Night Advantage
60,113.934102,22.533732,high_end,0.054012925164189374,0.04933564325066605,0.9459870748358106,-8.65956046502804,0.0,0.0,0.0,0.4729935374179053,0.5675922449014863,3-Spatially Isolated,0,Night Advantage
61,113.911981,22.531467,commodity_housing,0.09547282304273692,0.09653225500294393,0.904527176957263,1.109668622381442,1.109668622381442,0.04163714722048337,0.037661931231897774,0.4730821620888732,0.5593711650625512,3-Spatially Isolated,1,Accessibility Illusion
62,113.920562,22.510689,high_end,0.33207583594529594,0.33108925982302584,0.667924164054704,-0.29709362003461826,0.0,0.0,0.0,0.333962082027352,0.4007544984328224,1-Well-Served,0,Normal
63,113.943036,22.522476,commodity_housing,0.069263878632613,0.055650479709678874,0.930736121367387,-19.654398788641096,0.0,0.0,0.0,0.4653680606836935,0.5584416728204322,3-Spatially Isolated,0,Night Advantage
64,113.947339,22.521867,commodity_housing,0.04839089281052644,0.03980515096539157,0.9516091071894736,-17.74247455766557,0.0,0.0,0.0,0.4758045535947368,0.5709654643136841,3-Spatially Isolated,0,Night Advantage
65,113.930503,22.523001,high_end,0.14969889631929964,0.1429939222918319,0.8503011036807003,-4.4789735878656085,0.0,0.0,0.0,0.42515055184035017,0.5101806622084202,3-Spatially Isolated,0,Normal
66,113.914194,22.540901,high_end,0.1064520943282811,0.0803055397705234,0.8935479056717189,-24.561803807378304,0.0,0.0,0.0,0.44677395283585947,0.5361287434030313,3-Spatially Isolated,0,Night Advantage
67,113.929525,22.536047,commodity_housing,0.07375717139566075,0.07305617581450101,0.9262428286043393,-0.9504100657539342,0.0,0.0,0.0,0.46312141430216963,0.5557456971626036,3-Spatially Isolated,0,Normal
68,113.933411,22.526352,commodity_housing,0.10090414926377614,0.08850411940805217,0.8990958507362239,-12.288919678920966,0.0,0.0,0.0,0.44954792536811194,0.5394575104417343,3-Spatially Isolated,0,Night Advantage
69,113.937344,22.533373,high_end,0.0483510421580008,0.0403232207334968,0.9516489578419992,-16.60320246722047,0.0,0.0,0.0,0.4758244789209996,0.5709893747051995,3-Spatially Isolated,0,Night Advantage
70,113.947894,22.542281,high_end,0.10727841744451833,0.0898630271078958,0.8927215825554817,-16.233824800435112,0.0,0.0,0.0,0.44636079127774086,0.535632949533289,3-Spatially Isolated,0,Night Advantage
71,113.935357,22.53553,high_end,0.04861896317818351,0.04103601545524152,0.9513810368218165,-15.596687438914042,0.0,0.0,0.0,0.47569051841090826,0.5708286220930899,3-Spatially Isolated,0,Night Advantage
72,113.919179,22.517452,high_end,0.24736214807745013,0.24954577846136425,0.7526378519225498,0.8827665836853951,0.8827665836853951,0.033123295968620556,0.02492984632641743,0.3928805739455852,0.46483202954097813,3-Spatially Isolated,1,Accessibility Illusion
73,113.934654,22.515918,high_end,0.2074093013856297,0.18037604355213033,0.7925906986143703,-13.033773149468008,0.0,0.0,0.0,0.39629534930718513,0.4755544191686221,3-Spatially Isolated,0,Night Advantage
74,113.929771,22.523903,commodity_housing,0.14568734594658642,0.13857594735603865,0.8543126540534136,-4.881274035395656,0.0,0.0,0.0,0.4271563270267068,0.5125875924320481,3-Spatially Isolated,0,Normal
75,113.923645,22.526237,commodity_housing,0.13916508100460537,0.143258772792819,0.8608349189953947,2.941608454263158,2.941608454263158,0.11037545966859988,0.09501504988289863,0.48560518933199726,0.5606511352646767,3-Spatially Isolated,1,Accessibility Illusion
76,113.94908,22.521307,commodity_housing,0.038646931826726266,0.030648031455691723,0.9613530681732737,-20.69737490908116,0.0,0.0,0.0,0.48067653408663685,0.5768118409039642,3-Spatially Isolated,0,Night Advantage
77,113.935153,22.531212,commodity_housing,0.05040367706897683,0.04462500096243383,0.9495963229310231,-11.464790750553675,0.0,0.0,0.0,0.47479816146551157,0.5697577937586139,3-Spatially Isolated,0,Night Advantage
78,113.933052,22.53122,high_end,0.057830316234394476,0.051215514411950304,0.9421696837656055,-11.438294398449148,0.0,0.0,0.0,0.47108484188280275,0.5653018102593633,3-Spatially Isolated,0,Night Advantage
79,113.936071,22.511357,commodity_housing,0.2590862609619602,0.2202258997415395,0.7409137390380398,-14.999004993987807,0.0,0.0,0.0,0.3704568695190199,0.4445482434228239,3-Spatially Isolated,0,Night Advantage
80,113.940731,22.527673,high_end,0.05563551808084707,0.0522561830962369,0.9443644819191529,-6.074060422515467,0.0,0.0,0.0,0.47218224095957645,0.5666186891514917,3-Spatially Isolated,0,Night Advantage
81,113.935071,22.505613,high_end,0.38281906095497925,0.3475712076244793,0.6171809390450207,-9.2074446979131,0.0,0.0,0.0,0.30859046952251035,0.3703085634270124,1-Well-Served,0,Night Advantage
82,113.929827,22.516451,commodity_housing,0.2641405942791215,0.22837859735515167,0.7358594057208785,-13.539000705881493,0.0,0.0,0.0,0.36792970286043924,0.4415156434325271,3-Spatially Isolated,0,Night Advantage
83,113.928262,22.536646,commodity_housing,0.08053236373995795,0.07469843055562499,0.919467636260042,-7.244209549307351,0.0,0.0,0.0,0.459733818130021,0.5516805817560252,3-Spatially Isolated,0,Night Advantage
84,113.94925,22.545066,high_end,0.13414643170595592,0.10855265714344574,0.865853568294044,-19.078982748203693,0.0,0.0,0.0,0.432926784147022,0.5195121409764264,3-Spatially Isolated,0,Night Advantage
85,113.929179,22.506992,high_end,0.357496626068747,0.31624638330064037,0.642503373931253,-11.538638342330582,0.0,0.0,0.0,0.3212516869656265,0.3855020243587518,1-Well-Served,0,Night Advantage
86,113.942742,22.535988,high_end,0.06479747367175961,0.058170619583009835,0.9352025263282404,-10.227025396574884,0.0,0.0,0.0,0.4676012631641202,0.5611215157969442,3-Spatially Isolated,0,Night Advantage
87,113.922723,22.51294,commodity_housing,0.33329436084484837,0.3272384508857638,0.6667056391551516,-1.816985425056034,0.0,0.0,0.0,0.3333528195775758,0.4000233834930909,1-Well-Served,0,Normal
88,113.915843,22.511121,commodity_housing,0.2666862229200481,0.27593403685547807,0.7333137770799518,3.467675920477685,3.467675920477685,0.13011463954346486,0.09541485777701468,0.43171420831170837,0.49203412206535707,3-Spatially Isolated,1,Accessibility Illusion
89,113.954302,22.517191,high_end,0.013855344987385707,0.009058334783839873,0.9861446550126143,-34.62209138720953,0.0,0.0,0.0,0.49307232750630714,0.5916867930075685,3-Spatially Isolated,0,Night Advantage
90,113.931979,22.528964,high_end,0.07701721357738867,0.07483220097539506,0.9229827864226113,-2.8370444742175165,0.0,0.0,0.0,0.46149139321130567,0.5537896718535668,3-Spatially Isolated,0,Normal
91,113.926728,22.521339,high_end,0.20210560144082687,0.18851676550364707,0.7978943985591731,-6.723631527431159,0.0,0.0,0.0,0.39894719927958655,0.47873663913550385,3-Spatially Isolated,0,Night Advantage
92,113.946542,22.521932,high_end,0.05307909496009941,0.0436723483978035,0.9469209050399006,-17.722130660605924,0.0,0.0,0.0,0.4734604525199503,0.5681525430239404,3-Spatially Isolated,0,Night Advantage
93,113.93518,22.544173,commodity_housing,0.08180122835956233,0.050079487524192036,0.9181987716404376,-38.77905194275987,0.0,0.0,0.0,0.4590993858202188,0.5509192629842625,3-Spatially Isolated,0,Night Advantage
95,113.933449,22.526941,high_end,0.09365652934356067,0.08256282468722262,0.9063434706564393,-11.845094767117583,0.0,0.0,0.0,0.45317173532821964,0.5438060823938635,3-Spatially Isolated,0,Night Advantage
96,113.929537,22.547233,commodity_housing,0.10110569192358958,0.06625938741109491,0.8988943080764105,-34.46522529990665,0.0,0.0,0.0,0.44944715403820523,0.5393365848458462,3-Spatially Isolated,0,Night Advantage
97,113.933931,22.529824,high_end,0.05912003606684843,0.05399196510077791,0.9408799639331515,-8.673998372179762,0.0,0.0,0.0,0.47043998196657577,0.5645279783598909,3-Spatially Isolated,0,Night Advantage
98,113.934589,22.527362,high_end,0.08558375290616735,0.07449657622333884,0.9144162470938326,-12.954768056250476,0.0,0.0,0.0,0.4572081235469163,0.5486497482562995,3-Spatially Isolated,0,Night Advantage
99,113.946851,22.517873,commodity_housing,0.056746822667203184,0.04367017451227025,0.9432531773327968,-23.043841999087956,0.0,0.0,0.0,0.4716265886663984,0.5659519063996781,3-Spatially Isolated,0,Night Advantage
100,113.921203,22.512695,high_end,0.3289818468815915,0.3308879220385083,0.6710181531184085,0.579386119624668,0.579386119624668,0.02173981013227606,0.014587807244104746,0.3463789816253423,0.4113068159239555,1-Well-Served,1,Accessibility Illusion
101,113.949807,22.518685,high_end,0.03017840716977775,0.024617441344047412,0.9698215928302223,-18.426969304395175,0.0,0.0,0.0,0.48491079641511114,0.5818929556981334,3-Spatially Isolated,0,Night Advantage
103,113.942448,22.529059,commodity_housing,0.04680768614687125,0.042475546332242195,0.9531923138531287,-9.255188989765154,0.0,0.0,0.0,0.4765961569265644,0.5719153883118773,3-Spatially Isolated,0,Night Advantage
104,113.938602,22.53472,high_end,0.04556844729160983,0.03648982704104739,0.9544315527083902,-19.923040590926647,0.0,0.0,0.0,0.4772157763541951,0.5726589316250341,3-Spatially Isolated,0,Night Advantage
105,113.923467,22.535811,commodity_housing,0.10055762966612325,0.1006847918330775,0.8994423703338768,0.12645700517848982,0.12645700517848982,0.0047449381152892415,0.004267798385503313,0.452093654224583,0.5415633974464417,3-Spatially Isolated,1,Accessibility Illusion
106,113.933694,22.527844,commodity_housing,0.08123619102631,0.07192954233550411,0.91876380897369,-11.456283921278064,0.0,0.0,0.0,0.459381904486845,0.551258285384214,3-Spatially Isolated,0,Night Advantage
107,113.928794,22.53318,commodity_housing,0.07683853679332553,0.08016077747025001,0.9231614632066745,4.323664681252833,4.323664681252833,0.1622331741515585,0.14976741443041597,0.5426973186791165,0.618790147584628,3-Spatially Isolated,0,Normal
108,113.935191,22.528852,commodity_housing,0.06378599957036946,0.05773067891465052,0.9362140004296305,-9.493181413640203,0.0,0.0,0.0,0.46810700021481527,0.5617284002577783,3-Spatially Isolated,0,Night Advantage
109,113.925483,22.529554,commodity_housing,0.1049161751585152,0.10481505401574467,0.8950838248414847,-0.09638279571071459,0.0,0.0,0.0,0.44754191242074237,0.5370502949048909,3-Spatially Isolated,0,Normal
110,113.932405,22.520835,commodity_housing,0.16426070531931802,0.15280749011188285,0.835739294680682,-6.972583726077672,0.0,0.0,0.0,0.417869647340341,0.5014435768084091,3-Spatially Isolated,0,Night Advantage
111,113.927336,22.526982,urban_village,0.11767235376559919,0.11400814684864818,0.8823276462344009,-3.1139063677183056,0.0,0.0,0.0,0.4411638231172004,0.5293965877406405,3-Spatially Isolated,0,Normal
112,113.917603,22.528936,commodity_housing,0.1141660388313355,0.11271010927327377,0.8858339611686645,-1.275273779282703,0.0,0.0,0.0,0.44291698058433226,0.5315003767011987,3-Spatially Isolated,0,Normal
113,113.918644,22.529622,urban_village,0.11277655458297547,0.11300101979572326,0.8872234454170245,0.19903535231929276,0.19903535231929276,0.0074682333981959444,0.006625991766725898,0.4473458394076102,0.5353213606094931,3-Spatially Isolated,1,Accessibility Illusion
114,113.903961,22.528008,commodity_housing,0.07526943960329154,0.09056611904437165,0.9247305603967084,20.32256320985175,20.32256320985175,0.7625461684680395,0.705149745695813,0.8436383644323739,0.8598568036252409,4-Dual Deprived,0,Dual Deprivation
115,113.908472,22.528166,urban_village,0.08705104259758394,0.08957831811426767,0.9129489574024161,2.9032110831420144,2.9032110831420144,0.10893470793244685,0.09945182803186406,0.5109418326674314,0.5913432576144284,3-Spatially Isolated,0,Normal
116,113.924562,22.523573,urban_village,0.16408347945683466,0.1663366692286161,0.8359165205431653,1.3731972159782109,1.3731972159782109,0.05152530538507806,0.04307085399741847,0.4437209129641217,0.5221600344799304,3-Spatially Isolated,1,Accessibility Illusion
117,113.925715,22.5299,commodity_housing,0.10128524487146158,0.10171958884904934,0.8987147551285384,0.42883243076420346,0.42883243076420346,0.016090712751999584,0.014460960970756956,0.457402733940269,0.5456651381779228,3-Spatially Isolated,1,Accessibility Illusion
118,113.917992,22.529927,urban_village,0.1121548659960008,0.11291395764518887,0.8878451340039992,0.6768245340466417,0.6768245340466417,0.025395908470455076,0.022547633759104485,0.45662052123722713,0.5428654437905815,3-Spatially Isolated,1,Accessibility Illusion
119,113.927383,22.529275,urban_village,0.09352347991207495,0.09177703762051449,0.906476520087925,-1.8673837769962744,0.0,0.0,0.0,0.4532382600439625,0.5438859120527549,3-Spatially Isolated,0,Normal
120,113.915219,22.527597,commodity_housing,0.11197374304352394,0.11229637694124052,0.8880262569564761,0.288133529296397,0.288133529296397,0.010811388135608311,0.009600796538567902,0.4494188225460422,0.537140309428129,3-Spatially Isolated,1,Accessibility Illusion
121,113.918471,22.533855,commodity_housing,0.10325358567431836,0.10505953946134669,0.8967464143256816,1.7490470430001874,1.7490470430001874,0.06562799718411487,0.058851671154230935,0.4811872057548982,0.5642990474690548,3-Spatially Isolated,1,Accessibility Illusion
122,113.917272,22.541312,commodity_housing,0.10016188286333896,0.07830820450051094,0.8998381171366611,-21.81835817987289,0.0,0.0,0.0,0.44991905856833053,0.5399028702819966,3-Spatially Isolated,0,Night Advantage
123,113.91799,22.529233,commodity_housing,0.113191067760941,0.11264610394230148,0.886808932239059,-0.48145479092968174,0.0,0.0,0.0,0.4434044661195295,0.5320853593434354,3-Spatially Isolated,0,Normal
124,113.918467,22.529376,urban_village,0.11316957036095919,0.1130627874057581,0.8868304296390408,-0.09435659679584874,0.0,0.0,0.0,0.4434152148195204,0.5320982577834245,3-Spatially Isolated,0,Normal
125,113.922229,22.532361,urban_village,0.11054328794768561,0.1100666233435164,0.8894567120523144,-0.43120176088375156,0.0,0.0,0.0,0.4447283560261572,0.5336740272313886,3-Spatially Isolated,0,Normal
126,113.90782,22.514299,urban_village,0.16091302132477112,0.1456573632158772,0.8390869786752289,-9.4806858906113,0.0,0.0,0.0,0.41954348933761443,0.5034521872051373,3-Spatially Isolated,0,Night Advantage
127,113.925228,22.547999,urban_village,0.12497541932411213,0.08845093279681282,0.8750245806758878,-29.225336249984046,0.0,0.0,0.0,0.4375122903379439,0.5250147484055326,3-Spatially Isolated,0,Night Advantage
128,113.92431,22.530253,commodity_housing,0.10475373236413889,0.10660514560373824,0.8952462676358611,1.7673959655810396,1.7673959655810396,0.0663164881222443,0.05936958847415713,0.48078137787905273,0.5636743558304145,3-Spatially Isolated,1,Accessibility Illusion
129,113.901382,22.525735,commodity_housing,0.09166794768364539,0.07992516211562067,0.9083320523163546,-12.810132510602465,0.0,0.0,0.0,0.4541660261581773,0.5449992313898128,3-Spatially Isolated,0,Night Advantage
130,113.917432,22.52862,urban_village,0.11477758049386337,0.11233833147039356,0.8852224195061367,-2.125196412900714,0.0,0.0,0.0,0.44261120975306834,0.531133451703682,3-Spatially Isolated,0,Normal
131,113.932845,22.52908,commodity_housing,0.07090496053944287,0.06635244900265196,0.9290950394605572,-6.4205825687730975,0.0,0.0,0.0,0.4645475197302786,0.5574570236763343,3-Spatially Isolated,0,Night Advantage
132,113.921497,22.530023,commodity_housing,0.11068163989557918,0.11250526675162945,0.8893183601044208,1.647632667686112,1.647632667686112,0.06182271226386233,0.05498007308770551,0.4755705361841416,0.5583201009681974,3-Spatially Isolated,1,Accessibility Illusion
133,113.91247,22.547632,urban_village,0.08382274630553561,0.050576333925734546,0.9161772536944643,-39.66275724087734,0.0,0.0,0.0,0.45808862684723217,0.5497063522166786,3-Spatially Isolated,0,Night Advantage
134,113.934308,22.526303,urban_village,0.09774093371006817,0.08551220297402726,0.9022590662899318,-12.511370898415358,0.0,0.0,0.0,0.4511295331449659,0.5413554397739591,3-Spatially Isolated,0,Night Advantage
135,113.915294,22.517919,commodity_housing,0.1987582151433348,0.20080798481876222,0.8012417848566652,1.0312880269875742,1.0312880269875742,0.03869613913588981,0.031004963588302206,0.4199689619962775,0.496223526568355,3-Spatially Isolated,1,Accessibility Illusion
136,113.915974,22.527943,urban_village,0.11321882018587318,0.10973586365100371,0.8867811798141269,-3.0763052725257487,0.0,0.0,0.0,0.4433905899070634,0.532068707888476,3-Spatially Isolated,0,Normal
137,113.914271,22.521299,commodity_housing,0.1631747153790104,0.17872982364193324,0.8368252846209896,9.532793255862316,9.532793255862316,0.3576908531169875,0.29932474996594766,0.5972580688689886,0.6451715120193887,4-Dual Deprived,1,Accessibility Illusion
138,113.903399,22.533302,commodity_housing,0.049381777191399384,0.0687187356173429,0.9506182228086006,39.15808528112543,39.15808528112543,1.0,0.9506182228086006,0.9753091114043003,0.9703709336851604,4-Dual Deprived,0,Dual Deprivation
139,113.937095,22.524145,urban_village,0.09448006931137978,0.08229934017763614,0.9055199306886202,-12.892379548960086,0.0,0.0,0.0,0.4527599653443101,0.5433119584131721,3-Spatially Isolated,0,Night Advantage
140,113.9178,22.529921,commodity_housing,0.11209785957370456,0.11305717407731258,0.8879021404262954,0.8557830695931067,0.8557830695931067,0.03211081663368592,0.028511262819886016,0.46000647852999066,0.5455856109092516,3-Spatially Isolated,1,Accessibility Illusion
141,113.913559,22.535522,commodity_housing,0.09924423026740375,0.09394902507449675,0.9007557697325963,-5.33552951001746,0.0,0.0,0.0,0.45037788486629815,0.5404534618395578,3-Spatially Isolated,0,Night Advantage
142,113.917812,22.529331,commodity_housing,0.11287807869552585,0.11301407223443599,0.8871219213044741,0.12047825448638685,0.12047825448638685,0.004520602563449075,0.004010325631540874,0.4458212619339616,0.534081393808064,3-Spatially Isolated,1,Accessibility Illusion
143,113.920385,22.522923,urban_village,0.17108283553092213,0.18102645093264344,0.8289171644690778,5.812164248308864,5.812164248308864,0.21808487110062622,0.1807742929663354,0.523501017784852,0.5845842471216971,3-Spatially Isolated,1,Accessibility Illusion
144,113.917793,22.528216,commodity_housing,0.11788168018252358,0.11632992539786832,0.8821183198174765,-1.3163663618066699,0.0,0.0,0.0,0.44105915990873823,0.5292709918904859,3-Spatially Isolated,0,Normal
145,113.901912,22.53305,urban_village,0.04656250581902787,0.06266681696666723,0.9534374941809721,34.586435726271205,34.586435726271205,1.0,0.9534374941809721,0.9767187470904861,0.9720624965085832,4-Dual Deprived,0,Dual Deprivation
146,113.915427,22.526443,urban_village,0.11936259846342064,0.12516488911991913,0.8806374015365793,4.86106262027853,4.86106262027853,0.18239749767291494,0.1606260583974501,0.5315174496047471,0.6013414399911134,3-Spatially Isolated,1,Accessibility Illusion
