community_id,lng,lat,community_type,SAI,SAI_night,SAI_pct,spatial_dep,TPI,TPI_dep,TPI_dep_norm,TPI_sym,SAII,vulnerability,vuln_weighted,quadrant,deprivation_type,illusion_flag
41,113.937558,22.529191,commodity_housing,0.04838730016331668,0.04549439455822572,18.90547263681592,0.9516126998366833,-5.978646453360346,0.0,0.0,0.1527536739134704,0.0,0.47580634991834164,0.57096761990201,Q4-Spatial Isolated,3-Spatial Isolated,0
42,113.915605,22.528483,commodity_housing,0.1096576865350988,0.10949114994549031,66.4179104477612,0.8903423134649012,-0.15186950853207307,0.0,0.0,0.0038802470700819453,0.0,0.4451711567324506,0.5342053880789407,Q2-Night Advantage,1-Night Advantage,0
43,113.920887,22.535363,high_end,0.10414099248649988,0.10527825060917881,61.19402985074627,0.8958590075135001,1.092036954445533,1.092036954445533,0.04097556921531764,0.02790140847801326,0.03670833276953519,0.4684172883644089,0.5539056321942272,Q1-Temporal Illusion,2-Temporal Illusion,1
44,113.916034,22.537072,high_end,0.1022791164491911,0.09331987798426611,59.950248756218905,0.8977208835508089,-8.759597047727382,0.0,0.0,0.22380661600919366,0.0,0.44886044177540446,0.5386325301304853,Q2-Night Advantage,1-Night Advantage,0
45,113.934175,22.530675,commodity_housing,0.05371706332250809,0.04953467386884704,23.383084577114428,0.9462829366774919,-7.785960726390982,0.0,0.0,0.1989303289934029,0.0,0.47314146833874593,0.5677697620064951,Q4-Spatial Isolated,3-Spatial Isolated,0
46,113.932532,22.536866,high_end,0.05647015984996902,0.050278038180165976,25.621890547263682,0.9435298401500309,-10.96529863959016,0.0,0.0,0.28016201757746256,0.0,0.47176492007501547,0.5661179040900185,Q4-Spatial Isolated,3-Spatial Isolated,0
47,113.933389,22.528056,high_end,0.07889309294609452,0.0720521638122742,42.78606965174129,0.9211069070539055,-8.67113821801174,0.0,0.0,0.2215465039027894,0.0,0.46055345352695276,0.5526641442323433,Q4-Spatial Isolated,3-Spatial Isolated,0
48,113.929428,22.530791,high_end,0.07538712917069636,0.07774005276367742,39.0547263681592,0.9246128708293037,3.1211210970156724,3.1211210970156724,0.11711115912289623,0.07974425616520889,0.10828248504276848,0.5208620149761,0.6016121861467407,Q3-Dual Deprived,4-Dual Deprived,0
49,113.927695,22.535372,commodity_housing,0.08507412608903188,0.08734259549699509,47.2636815920398,0.9149258739109681,2.666462192734384,2.666462192734384,0.10005138168047673,0.06812777766154954,0.09153959782000999,0.5074886277957225,0.5889760770187716,Q3-Dual Deprived,4-Dual Deprived,0
50,113.923913,22.523738,commodity_housing,0.1594778549609699,0.16561325862202855,85.82089552238806,0.8405221450390301,3.847182207561183,3.847182207561183,0.14435452956800493,0.09829502731160843,0.1213331788385996,0.4924383373035175,0.56205509885062,Q1-Temporal Illusion,2-Temporal Illusion,1
51,113.944202,22.509304,high_end,0.17333990983014388,0.16510767587575073,88.30845771144278,0.8266600901698561,-4.749185552513518,0.0,0.0,0.12134110068265812,0.0,0.41333004508492804,0.4959960541019136,Q2-Night Advantage,1-Night Advantage,0
52,113.943806,22.502073,high_end,0.5820650168986182,0.49902407091095186,99.00497512437812,0.4179349831013818,-14.266610013796813,0.0,0.0,0.36451011293255003,0.0,0.2089674915506909,0.25076098986082906,Q2-Night Advantage,1-Night Advantage,0
