name,address,type,type_code,lng,lat,facility_type,business_period,open_time,close_time,is_24h,night_ratio,night_service,tel,adcode,pcode,citycode,source
深圳农商银行(西乡支行),西乡街道宝民二路58号,金融保险服务;银行;深圳农村商业银行|金融保险服务;银行;农村商业银行,160152|160121,113.886841,22.577665,bank,,,,False,0.0,False,0755-27933392,440306,440000,0755,amap
中国工商银行(深圳航城支行),航城街道航城大道领航城商业中心(一期)1栋A110.111,金融保险服务;银行;中国工商银行,160105,113.849295,22.606609,bank,,,,False,0.0,False,0755-27502131,440306,440000,0755,amap
招商银行(深圳新安支行),罗田路幸福海岸10栋,金融保险服务;银行;招商银行,160109,113.878859,22.558461,bank,,,,False,0.0,False,0755-27442433,440306,440000,0755,amap
招商银行(深圳西丽支行),沙河西路与留仙大道交叉口西北150米,金融保险服务;银行;招商银行,160109,113.953385,22.581119,bank,,,,False,0.0,False,0755-82805106,440305,440000,0755,amap
中国银行(前进支行),前进一路冠利达大厦诺铂广场一层,金融保险服务;银行;中国银行,160104,113.898693,22.573565,bank,,,,False,0.0,False,[],440306,440000,0755,amap
中国建设银行(深圳上塘支行),民治街道民塘路中海锦城2栋1-4,金融保险服务;银行;中国建设银行,160106,114.015038,22.637641,bank,,,,False,0.0,False,0755-21074391;0755-23087155,440309,440000,0755,amap
招商银行(深圳创业支行),新安三路65号宝安勤诚达K+广场F1层(洪浪北A口),金融保险服务;银行;招商银行,160109,113.910481,22.573808,bank,,,,False,0.0,False,0755-27900621,440306,440000,0755,amap
中国建设银行(深圳西乡支行),湾上六座花园7栋1层,金融保险服务;银行;中国建设银行,160106,113.855573,22.569303,bank,,,,False,0.0,False,0755-23206032,440306,440000,0755,amap
中国建设银行(深圳创业支行),建安一路盛荟茗庭(上川地铁站J口步行460米),金融保险服务;银行;中国建设银行,160106,113.893798,22.573489,bank,,,,False,0.0,False,0755-23235689;0755-23235860,440306,440000,0755,amap
中国建设银行(深圳西丽支行),桃源街道远洋天著华府二期3栋113-123号,金融保险服务;银行;中国建设银行,160106,113.962252,22.584602,bank,,,,False,0.0,False,0755-86155071;0755-86155074,440305,440000,0755,amap
微众银行(深圳湾科技生态园店),沙河西路1819号深圳湾科技生态园7栋,金融保险服务;银行;银行,160100,113.954136,22.529837,bank,,,,False,0.0,False,95384,440305,440000,0755,amap
中国银行(深圳招商路支行),招商路与公园北路交汇处花果山商厦一楼109、110号铺和二楼整层,金融保险服务;银行;中国银行,160104,113.925124,22.490611,bank,,,,False,0.0,False,[],440305,440000,0755,amap
中国农业银行(深圳航城支行),航城街道领航城商业中心(一期)A101Ld102c商铺,金融保险服务;银行;中国农业银行,160107,113.849625,22.606194,bank,,,,False,0.0,False,0755-85247254,440306,440000,0755,amap
招商银行(深圳龙胜支行),民塘路与建设东路交叉处尚峻花园一期1层商铺,金融保险服务;银行;招商银行,160109,114.012926,22.640573,bank,,,,False,0.0,False,0755-82096806,440309,440000,0755,amap
中国银行(宝安支行),"新安街道宝兴路西侧万骏经贸大厦1栋1层101-111、118号,1栋二楼整层",金融保险服务;银行;中国银行,160104,113.880495,22.549329,bank,,,,False,0.0,False,0755-22330473,440306,440000,0755,amap
中国工商银行(蛇口支行),招商路173-177号(水湾地铁站C口步行390米),金融保险服务;银行;中国工商银行,160105,113.922464,22.489961,bank,,,,False,0.0,False,0755-26679777,440305,440000,0755,amap
中国银行(新安支行),创业一路1006-17号,金融保险服务;银行;中国银行,160104,113.889156,22.555674,bank,,,,False,0.0,False,0755-22335505,440306,440000,0755,amap
中国工商银行(深圳西丽支行),沙河西路鼎新大厦西座1-2层(西丽地铁站F口旁),金融保险服务;银行;中国工商银行,160105,113.953081,22.581128,bank,,,,False,0.0,False,0755-26426724,440305,440000,0755,amap
中国银行(南头支行),海德三道199号天利中央广场A座F1层,金融保险服务;银行;中国银行,160104,113.933608,22.518885,bank,,,,False,0.0,False,0755-22338256,440305,440000,0755,amap
中国银行(西丽鼎新大厦支行),留仙大道2002-3号(西丽地铁站E口步行140米),金融保险服务;银行;中国银行,160104,113.953809,22.581138,bank,,,,False,0.0,False,0755-22336743,440305,440000,0755,amap
招商银行(深圳前海分行营业部),梦海大道卓越前海壹号9B,金融保险服务;银行;招商银行,160109,113.901075,22.528975,bank,,,,False,0.0,False,0755-26891186,440305,440000,0755,amap
招商银行(高新园科创支行),高新南七路16号德维森大厦1层,金融保险服务;银行;招商银行,160109,113.946611,22.534143,bank,,,,False,0.0,False,0755-86187681,440305,440000,0755,amap
汇丰银行(深圳湾支行),中国华润大厦(春笋)45楼,金融保险服务;银行;汇丰银行,160126,113.946491,22.51485,bank,,,,False,0.0,False,0755-25888601,440305,440000,0755,amap
中国银行(高新区支行),高新南一道16-1联想大厦1层,金融保险服务;银行;中国银行,160104,113.947192,22.538917,bank,,,,False,0.0,False,0755-22337705,440305,440000,0755,amap
招商银行(深圳云城支行),兴科一街万科云城一期7栋B座135-144号,金融保险服务;自动提款机;招商银行ATM|金融保险服务;银行;招商银行,160306|160109,113.940335,22.574564,bank,,,,False,0.0,False,0755-86721595;95555,440305,440000,0755,amap
泰强精密制造有限公司,西乡镇草围村一路22号,公司企业;工厂;工厂,170300,113.840185,22.619851,atm,,,,False,1.0,True,0755-29771288,440306,440000,0755,amap
深圳水务集团南山水质净化厂,月亮湾大道2403号,公司企业;工厂;工厂,170300,113.900932,22.512479,atm,,,,False,1.0,True,0755-26489907,440305,440000,0755,amap
永利工业中心,银田通达路塘西西井工业区7栋2楼,商务住宅;产业园区;产业园区|公司企业;工厂;工厂,120100|170300,113.855145,22.588875,atm,,,,False,1.0,True,[],440306,440000,0755,amap
深圳欣锐科技股份有限公司(工厂),石岩塘头1号路领亚工业园(冬藏楼),公司企业;工厂;工厂,170300,113.918856,22.63754,atm,,,,False,1.0,True,0755-81790981,440306,440000,0755,amap
价值工厂,海湾路8号蛇口价值工厂,公司企业;工厂;工厂,170300,113.895679,22.467573,atm,,,,False,1.0,True,0755-21606666,440305,440000,0755,amap
固戍水质净化厂(二期),戍堡路,公司企业;工厂;工厂,170300,113.842249,22.581294,atm,,,,False,1.0,True,0755-85248504,440306,440000,0755,amap
触想智能,西丽阳光工业区新健兴工业区四栋,公司企业;工厂;工厂,170300,113.936314,22.634055,atm,,,,False,1.0,True,13544196567,440305,440000,0755,amap
建泰橡胶(深圳)有限公司(二厂),龙华西头新村,公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,114.016721,22.643282,atm,,,,False,1.0,True,19107056446,440309,440000,0755,amap
百旺创意工厂,松白路1051号,公司企业;工厂;工厂|商务住宅;产业园区;产业园区,170300|120100,113.933842,22.630305,atm,,,,False,1.0,True,[],440305,440000,0755,amap
优创空间,群辉路5号优创空间(兴东地铁站C口步行320米),公司企业;工厂;工厂|商务住宅;产业园区;产业园区,170300|120100,113.919757,22.584584,atm,,,,False,1.0,True,0755-23505358,440306,440000,0755,amap
深圳市蓝之洋科技有限公司,西乡镇鹤洲村泰兴隆工业城B栋5层,公司企业;工厂;工厂,170300,113.8564,22.619911,atm,,,,False,1.0,True,[],440306,440000,0755,amap
深圳前湾燃机电厂,妈湾大道1087号,公司企业;工厂;工厂,170300,113.868705,22.509518,atm,,,,False,1.0,True,0755-86236200,440305,440000,0755,amap
恆金塑胶模具厂,龙腾工业路与共欣路交叉口西60米,公司企业;工厂;工厂,170300,113.867231,22.581908,atm,,,,False,1.0,True,[],440306,440000,0755,amap
福田水质净化厂二期工程项目部(建设中),白石路5号(福田汽车充电站对面),公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,114.013977,22.530941,atm,,,,False,1.0,True,18663687539;18676781594,440304,440000,0755,amap
深圳轩然全屋定制工厂,西丽大磡科技园二期C栋203,公司企业;工厂;工厂,170300,113.977149,22.615948,atm,,,,False,1.0,True,13662821076,440305,440000,0755,amap
四十七区怡景三号厂房,愉盛一街与愉盛五街交叉口北60米,公司企业;工厂;工厂|商务住宅;商务住宅相关;商务住宅相关,170300|120000,113.892502,22.568123,atm,,,,False,1.0,True,[],440306,440000,0755,amap
艾礼富电子(深圳)有限公司,西乡镇鹤洲村恒丰工业城,公司企业;工厂;工厂,170300,113.866212,22.627359,atm,,,,False,1.0,True,4006666188,440306,440000,0755,amap
圣安娜饼屋深圳有限公司,恒丰工业城B4栋,公司企业;工厂;工厂,170300,113.866989,22.630312,atm,,,,False,1.0,True,0755-27325147;13088888207,440306,440000,0755,amap
森海包装纸箱珍珠棉厂,西丽街道大勘村沁园路15号(森海包装),公司企业;公司;公司|公司企业;工厂;工厂,170200|170300,113.980317,22.621208,atm,,,,False,1.0,True,0755-26527473;18676666372;4008879161,440305,440000,0755,amap
市眼科医院(公交站),326路;328路;B611路;M398路;M500路;福田欢乐购A线,交通设施服务;公交车站;公交车站相关,150700,114.013756,22.545479,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
园博园东门(公交站),T106路赏花专线,交通设施服务;公交车站;公交车站相关,150700,114.009261,22.538289,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
翠海花园(公交站),104路;323路;B611路;B611路区间线;M126路;M222路;M312路;M398路;塘朗山公园登山专线,交通设施服务;公交车站;公交车站相关,150700,114.014895,22.551787,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
金地网球中心(公交站),104路;323路;M126路;M312路;M398路,交通设施服务;公交车站;公交车站相关,150700,114.018791,22.55249,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
福田交通枢纽公交场站(公交站),328路;377路;64路;M102路;M133路;M134路;M222路;M520路;高峰专线18路;高峰专线221号;高峰专线47路;高快巴士14号线;高快巴士16路;高快巴士70路,交通设施服务;公交车站;公交车站相关,150700,114.012873,22.532552,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
竹子林1(公交站),M126路;P158路;P200路;P44路;高峰专线101号,交通设施服务;公交车站;公交车站相关,150700,114.012939,22.53373,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
园博园北门(公交站),104路;323路;M126路;M500路,交通设施服务;公交车站;公交车站相关,150700,114.001135,22.542326,bus_stop,,,,False,1.0,True,[],440304,440000,0755,amap
宝安中心(地铁站),1号线/罗宝线;5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.887233,22.554575,subway,,,,False,1.0,True,[],440306,440000,0755,amap
固戍(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.846792,22.601363,subway,,,,False,1.0,True,[],440306,440000,0755,amap
前海湾(地铁站),11号线/机场线;1号线/罗宝线;5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.897933,22.537335,subway,,,,False,1.0,True,[],440305,440000,0755,amap
南山(地铁站),11号线/机场线;12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.923483,22.524037,subway,,,,False,1.0,True,[],440305,440000,0755,amap
后海(地铁站),11号线/机场线;13号线/石岩线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.943503,22.518172,subway,,,,False,1.0,True,[],440305,440000,0755,amap
坪洲(地铁站),(在建)15号线;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.870711,22.568908,subway,,,,False,1.0,True,[],440306,440000,0755,amap
西丽(地铁站),(在建)27号线;5号线/环中线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,113.954396,22.580677,subway,,,,False,1.0,True,[],440305,440000,0755,amap
翻身(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.893232,22.55969,subway,,,,False,1.0,True,[],440306,440000,0755,amap
深大(地铁站),(在建)20号线二期;13号线/石岩线;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.944173,22.538667,subway,,,,False,1.0,True,[],440305,440000,0755,amap
西乡(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.863048,22.575149,subway,,,,False,1.0,True,[],440306,440000,0755,amap
灵芝(地铁站),12号线/南宝线;5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.904158,22.568964,subway,,,,False,1.0,True,[],440306,440000,0755,amap
碧海湾(地铁站),11号线/机场线,交通设施服务;地铁站;地铁站,150500,113.856093,22.575073,subway,,,,False,1.0,True,[],440306,440000,0755,amap
高新园(地铁站),(在建)20号线二期;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.953842,22.540236,subway,,,,False,1.0,True,[],440305,440000,0755,amap
宝安(地铁站),11号线/机场线,交通设施服务;地铁站;地铁站,150500,113.880396,22.55459,subway,,,,False,1.0,True,[],440306,440000,0755,amap
深圳湾公园(地铁站),9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.993114,22.521591,subway,,,,False,1.0,True,[],440305,440000,0755,amap
留仙洞(地铁站),13号线/石岩线;5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.943543,22.580534,subway,,,,False,1.0,True,[],440305,440000,0755,amap
南油(地铁站),12号线/南宝线;9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.925797,22.510346,subway,,,,False,1.0,True,[],440305,440000,0755,amap
兴东(地铁站),(在建)29号线;5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.919013,22.581822,subway,,,,False,1.0,True,[],440306,440000,0755,amap
龙胜(地铁站),4号线/龙华线,交通设施服务;地铁站;地铁站,150500,114.01201,22.644739,subway,,,,False,1.0,True,[],440309,440000,0755,amap
洪浪北(地铁站),(在建)15号线;5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.910585,22.574543,subway,,,,False,1.0,True,[],440306,440000,0755,amap
大新(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.915072,22.532232,subway,,,,False,1.0,True,[],440305,440000,0755,amap
后瑞(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.835449,22.628835,subway,,,,False,1.0,True,[],440306,440000,0755,amap
塘朗(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.999666,22.590097,subway,,,,False,1.0,True,[],440305,440000,0755,amap
流塘(地铁站),(在建)15号线;12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.889292,22.583729,subway,,,,False,1.0,True,[],440306,440000,0755,amap
上川(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.895129,22.577838,subway,,,,False,1.0,True,[],440306,440000,0755,amap
上芬(地铁站),6号线/光明线,交通设施服务;地铁站;地铁站,150500,114.016637,22.640394,subway,,,,False,1.0,True,[],440309,440000,0755,amap
桃园(地铁站),12号线/南宝线;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.924781,22.531506,subway,,,,False,1.0,True,[],440305,440000,0755,amap
大学城(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.965307,22.581946,subway,,,,False,1.0,True,[],440305,440000,0755,amap
白石洲(地铁站),(在建)20号线二期;(在建)29号线;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.967048,22.539604,subway,,,,False,1.0,True,[],440305,440000,0755,amap
深圳湾口岸(地铁站),(在建)13号线二期南延;13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.95058,22.502944,subway,,,,False,1.0,True,[],440305,440000,0755,amap
世界之窗(地铁站),1号线/罗宝线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.974216,22.5369,subway,,,,False,1.0,True,[],440305,440000,0755,amap
应人石(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.926469,22.644471,subway,,,,False,1.0,True,[],440306,440000,0755,amap
竹子林(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,114.013917,22.533357,subway,,,,False,1.0,True,[],440304,440000,0755,amap
宝田一路(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.878477,22.594523,subway,,,,False,1.0,True,[],440306,440000,0755,amap
人才公园(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.943126,22.512078,subway,,,,False,1.0,True,[],440305,440000,0755,amap
海上世界(地铁站),12号线/南宝线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.915111,22.485101,subway,,,,False,1.0,True,[],440305,440000,0755,amap
上塘(地铁站),4号线/龙华线,交通设施服务;地铁站;地铁站,150500,114.012838,22.637056,subway,,,,False,1.0,True,[],440309,440000,0755,amap
黄田(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.845683,22.630205,subway,,,,False,1.0,True,[],440306,440000,0755,amap
东角头(地铁站),(在建)13号线二期南延;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.931149,22.486325,subway,,,,False,1.0,True,[],440305,440000,0755,amap
宝体(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.880641,22.560741,subway,,,,False,1.0,True,[],440306,440000,0755,amap
科苑(地铁站),13号线/石岩线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.946195,22.527019,subway,,,,False,1.0,True,[],440305,440000,0755,amap
桂湾(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.897939,22.532173,subway,,,,False,1.0,True,[],440305,440000,0755,amap
太子湾(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.911117,22.472806,subway,,,,False,1.0,True,[],440305,440000,0755,amap
红树湾南(地铁站),(在建)29号线;11号线/机场线;9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.971433,22.523023,subway,,,,False,1.0,True,[],440305,440000,0755,amap
机场(地铁站),11号线/机场线,交通设施服务;地铁站;地铁站,150500,113.813663,22.624026,subway,,,,False,1.0,True,[],440306,440000,0755,amap
钟屋南(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.858951,22.618874,subway,,,,False,1.0,True,[],440306,440000,0755,amap
荔林(地铁站),9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.913128,22.511903,subway,,,,False,1.0,True,[],440305,440000,0755,amap
桃源村(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,113.981962,22.5599,subway,,,,False,1.0,True,[],440305,440000,0755,amap
南头古城(地铁站),(在建)20号线二期;12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.92417,22.53749,subway,,,,False,1.0,True,[],440305,440000,0755,amap
西丽湖(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,113.965648,22.593567,subway,,,,False,1.0,True,[],440305,440000,0755,amap
高新南(地铁站),9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.95,22.532797,subway,,,,False,1.0,True,[],440305,440000,0755,amap
百旺(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.939193,22.622073,subway,,,,False,1.0,True,[],440305,440000,0755,amap
宝华(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.88509,22.549635,subway,,,,False,1.0,True,[],440306,440000,0755,amap
安托山(地铁站),2号线(8号线);7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.006236,22.548785,subway,,,,False,1.0,True,[],440304,440000,0755,amap
水湾(地铁站),2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.919686,22.488389,subway,,,,False,1.0,True,[],440305,440000,0755,amap
华侨城(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.985369,22.533489,subway,,,,False,1.0,True,[],440305,440000,0755,amap
侨城东(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.996651,22.532406,subway,,,,False,1.0,True,[],440304,440000,0755,amap
中山公园(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.923225,22.547021,subway,,,,False,1.0,True,[],440305,440000,0755,amap
宝安客运站(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.883674,22.589332,subway,,,,False,1.0,True,[],440306,440000,0755,amap
四海(地铁站),(在建)15号线;12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.921742,22.500336,subway,,,,False,1.0,True,[],440305,440000,0755,amap
石鼓(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.944008,22.574429,subway,,,,False,1.0,True,[],440305,440000,0755,amap
兴围(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.834486,22.642865,subway,,,,False,1.0,True,[],440306,440000,0755,amap
茶光(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,113.954311,22.574138,subway,,,,False,1.0,True,[],440305,440000,0755,amap
赤湾(地铁站),2号线(8号线);5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.897525,22.479227,subway,,,,False,1.0,True,[],440305,440000,0755,amap
高新中(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.945319,22.547012,subway,,,,False,1.0,True,[],440305,440000,0755,amap
红岭中学高中部,梅林街道侨香路安托山九路3号,科教文化服务;学校;中学,141202,114.010379,22.559389,school,,,,False,0.0,False,0755-82026288,440304,440000,0755,amap
深圳市第二高级中学,创科路3号,科教文化服务;学校;中学,141202,113.936289,22.570307,school,,,,False,0.0,False,0755-26502222,440305,440000,0755,amap
宝安中学(集团)高中部,宝中路1号,科教文化服务;学校;中学,141202,113.918694,22.571127,school,,,,False,0.0,False,0755-27758036,440306,440000,0755,amap
南头中学,深南大道12034号,科教文化服务;学校;中学,141202,113.917499,22.543187,school,,,,False,0.0,False,0755-26502897;0755-26611505,440305,440000,0755,amap
桃源居中澳实验学校,前进二路138号(西乡桃源地铁站A口步行110米),科教文化服务;学校;学校,141200,113.865526,22.609965,school,,,,False,0.0,False,0755-27451820,440306,440000,0755,amap
深圳市蛇口育才教育集团育才中学,北环大道7366-7706号,科教文化服务;学校;中学,141202,113.996239,22.557728,school,,,,False,0.0,False,[],440305,440000,0755,amap
深大附中(中心校区),前海路42号,科教文化服务;学校;中学,141202,113.888245,22.495101,school,,,,False,0.0,False,0755-88273144;0755-88274969,440305,440000,0755,amap
深圳实验学校(高中部),西丽街道同发路99号深圳实验学校高中部附近,科教文化服务;学校;中学,141202,113.943008,22.586403,school,,,,False,0.0,False,0755-26518899;0755-83361223,440305,440000,0755,amap
新安中学(高中部),金科路1号,科教文化服务;学校;中学,141202,113.874975,22.552846,school,,,,False,0.0,False,0755-23096699;0755-29410275,440306,440000,0755,amap
南山外国语学校(集团)高级中学,岸湾七路8号,科教文化服务;学校;中学,141202,113.942873,22.49895,school,,,,False,0.0,False,[],440305,440000,0755,amap
西乡中学(高中部),兴业路3015号,科教文化服务;学校;中学,141202,113.8472,22.573479,school,,,,False,0.0,False,0755-29491916,440306,440000,0755,amap
深圳市育才一中,蛇口工业六路2号,科教文化服务;学校;中学,141202,113.920851,22.493218,school,,,,False,0.0,False,0755-26813553;0755-26813556,440305,440000,0755,amap
深圳市南山实验教育集团华侨城高级中学,白石二道1号,科教文化服务;学校;中学,141202,113.96874,22.529033,school,,,,False,0.0,False,0755-26606064;0755-26908884,440305,440000,0755,amap
深圳高级中学(集团)中心校区,春田路2号,科教文化服务;学校;中学,141202,114.018422,22.545821,school,,,,False,0.0,False,0755-83948694;0755-83939916,440304,440000,0755,amap
深圳市宝安第一外国语学校,航城街道利锦社区教育城学子路33号,科教文化服务;学校;中学,141202,113.841545,22.646012,school,,,,False,0.0,False,0755-27512212;0755-29966009,440306,440000,0755,amap
深圳市龙华区实验学校教育集团至真校区,民治街道大岭社区龙华人民路513号,科教文化服务;学校;中学,141202,114.019727,22.628889,school,,,,False,0.0,False,[],440309,440000,0755,amap
深圳市宝安实验学校,新安街道湖滨西路180号,科教文化服务;学校;学校,141200,113.899418,22.546148,school,,,,False,0.0,False,0755-29637663,440306,440000,0755,amap
北京师范大学南山附属高级中学,深圳市第三十高级中学,科教文化服务;学校;中学,141202,113.895537,22.474342,school,,,,False,0.0,False,[],440305,440000,0755,amap
深圳南山外国语学校,文华路2号,科教文化服务;学校;中学,141202,113.952537,22.548155,school,,,,False,0.0,False,0755-26632836,440305,440000,0755,amap
深圳市南山实验教育集团麒麟中学,义学路9号,科教文化服务;学校;中学,141202,113.92658,22.543912,school,,,,False,0.0,False,0755-26707500,440305,440000,0755,amap
南山外国语学校(集团)科华学校,大冲六路大冲城市花园北门,科教文化服务;学校;中学,141202,113.956829,22.545931,school,,,,False,0.0,False,0755-26632836,440305,440000,0755,amap
深大附中(前海校区),前海路0353号,科教文化服务;学校;中学,141202,113.897186,22.504295,school,,,,False,0.0,False,0755-26060861,440305,440000,0755,amap
深圳市宝安中学(集团)海滨中学,兴华一路106号,科教文化服务;学校;中学,141202,113.898796,22.557942,school,,,,False,0.0,False,0755-27837179;0755-27839027,440306,440000,0755,amap
深圳市红山中学,民治街道向荣路38号,科教文化服务;学校;中学,141202,114.013384,22.632482,school,,,,False,0.0,False,[],440309,440000,0755,amap
深圳艺术学校(南山校区),南山大道3930号,科教文化服务;学校;职业技术学校,141206,113.925053,22.554831,school,,,,False,0.0,False,0755-83265405,440305,440000,0755,amap
宝安中学外国语学校(集团),前进一路50号(新安公园地铁站A口步行310米),科教文化服务;学校;职业技术学校,141206,113.913345,22.560903,school,,,,False,0.0,False,0755-29969339,440306,440000,0755,amap
中英公学,海城路243号,科教文化服务;学校;中学,141202,113.866246,22.561726,school,,,,False,0.0,False,0755-27908888,440306,440000,0755,amap
深圳市南山中英文学校赤湾新校区,前海赤湾片区赤湾六路和赤湾七路的交汇处,科教文化服务;学校;学校,141200,113.889759,22.479114,school,,,,False,0.0,False,[],440305,440000,0755,amap
宝安中学初中部,洪浪南路5号,科教文化服务;学校;中学,141202,113.917434,22.568934,school,,,,False,0.0,False,[],440306,440000,0755,amap
深圳市南山区第二外国语学校集团海德学校,商业文化中心区海德四道2号,科教文化服务;学校;中学,141202,113.939817,22.520426,school,,,,False,0.0,False,0755-86126010,440305,440000,0755,amap
黄田实验学校,航城街道黄田社区利达时路,科教文化服务;学校;小学,141203,113.840338,22.62771,school,,,,False,0.0,False,[],440306,440000,0755,amap
北京大学附属中学深圳学校(高中部),安托山一路与侨香三路交汇(深康地铁站C口步行200米),科教文化服务;学校;中学,141202,114.000826,22.546489,school,,,,False,0.0,False,[],440304,440000,0755,amap
华胜实验学校,宝安大道5002号,科教文化服务;学校;中学,141202,113.84344,22.612647,school,,,,False,0.0,False,0755-27692668,440306,440000,0755,amap
深圳市宝安区海韵学校(集团),罗田路与金科路交叉口,科教文化服务;学校;中学|科教文化服务;培训机构;培训机构,141202|141400,113.871431,22.552827,school,,,,False,0.0,False,0755-23500512,440306,440000,0755,amap
深圳市新安中学(集团)初中部,兴华二路5号,科教文化服务;学校;中学,141202,113.902604,22.563597,school,,,,False,0.0,False,0755-27783485;0755-27880087,440306,440000,0755,amap
宝安中学(集团)实验学校,上川路475号,科教文化服务;学校;中学,141202,113.91526,22.585323,school,,,,False,0.0,False,[],440306,440000,0755,amap
深圳爱文学校中学部A8教学楼,丽水路与学苑大道交叉口南100米,科教文化服务;学校;学校,141200,113.982574,22.588491,school,,,,False,0.0,False,[],440305,440000,0755,amap
荟同学校深圳校区,海城街8号(铁路公园地铁站C口步行340米),科教文化服务;学校;中学,141202,113.88781,22.504449,school,,,,False,0.0,False,0755-87857626,440305,440000,0755,amap
文理实验学校(集团)文理一小,西丽街道留仙社区留仙大道7666号,科教文化服务;学校;小学,141203,113.930832,22.582608,school,,,,False,0.0,False,[],440305,440000,0755,amap
深圳宝安航城学校,航空路2号正东方向50米,科教文化服务;学校;中学,141202,113.852899,22.612151,school,,,,False,0.0,False,[],440306,440000,0755,amap
深圳市南山区蛇口学校,蛇口街道湾厦社区花果路2号,科教文化服务;学校;中学,141202,113.931498,22.48847,school,,,,False,0.0,False,0755-26852961,440305,440000,0755,amap
深圳市前海未来教育集团西乡中学初中部,龙吟二路121-123号,科教文化服务;学校;中学,141202,113.877725,22.578245,school,,,,False,0.0,False,0755-27950730;0755-27950836,440306,440000,0755,amap
