community_id,lng,lat,population,community_type,SCR,BFD,EWW,SVI,WES,alpha_env,v_robust,v_elderly,v_wheelchair,AI_star_robust,AI_star_elderly,AI_star_wheelchair,occlusion_factor,sidewalk_width_proxy,building_density_500m,floor_count,illusion_level
70,113.947894,22.542281,5797,high_end,0.2897567502374347,0.6458796643416415,4.401682319613321,0.6276394733510946,6.239248358268598,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,6.068965517241379,32,9,Severe
71,113.935357,22.53553,4296,high_end,0.3337604158867369,0.6532958719891774,4.825571503996789,0.7630115850558179,6.66054409774479,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,6.454401383086012,41,1,Minor
72,113.919179,22.517452,3232,high_end,0.33707303395895827,0.5640619789098577,4.035764768493855,0.6817775801555668,6.284929209462653,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.196044711951848,121,6,Minor
73,113.934654,22.515918,5739,high_end,0.3022925359202986,0.6105841820185678,3.6496111843348835,0.7337595043108026,6.1818640616382226,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,3.832734468572619,68,31,Minor
74,113.929771,22.523903,4733,commodity_housing,0.3158323843525099,0.5904118388459338,4.189565338565506,0.6366139238555868,6.1967545978835386,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,3.3817701453104365,95,33,Minor
75,113.923645,22.526237,8966,commodity_housing,0.3564122813322095,0.5205656556087122,4.1507385111145405,0.5282094527918225,5.927069888602054,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.027214250371103,126,26,Minor
76,113.94908,22.521307,9316,commodity_housing,0.3504411361997444,0.6183850889038023,4.543750274718216,0.7041829598134707,6.505652050485679,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,1,3,Minor
77,113.935153,22.531212,4917,commodity_housing,0.3293701735609844,0.6245579073272899,4.81423082892191,0.7229533387817972,6.495411966564772,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.74857206854071,52,9,Minor
78,113.933052,22.53122,5219,high_end,0.3603674999449053,0.5424348877422531,3.7025263262476664,0.5784296643128852,5.908128001720911,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.043849253377577,132,10,Minor
79,113.936071,22.511357,10984,commodity_housing,0.32832608751576686,0.6225705851673086,4.09845093564251,0.7734861136277444,6.588376952721061,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.606573223779604,28,36,Minor
80,113.940731,22.527673,5560,high_end,0.2932727571600068,0.5692856474369341,4.235993222975908,0.7182982389409657,6.239628867954287,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,6.672313807258749,23,25,Severe
81,113.935071,22.505613,10546,high_end,0.23213436200898696,0.69415887017007,4.982970372450584,0.7038392234943603,6.339478708440857,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,4.193912691884055,46,35,Severe
82,113.929827,22.516451,9943,commodity_housing,0.417157888969033,0.39671141476533756,3.7734373396382344,0.6389354015340885,5.879521344162516,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,3.8892307692307697,157,18,Significant
83,113.928262,22.536646,7018,commodity_housing,0.3316005021811848,0.512927454337105,4.059164156006886,0.6279986033502716,6.033117349086861,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,50,1,Minor
84,113.94925,22.545066,8408,high_end,0.30862637296629564,0.6553023713805117,4.076746254241398,0.6688025016796026,6.401740050709373,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.981271586320961,39,45,Minor
85,113.929179,22.506992,7612,high_end,0.40753334929134777,0.5673647159170315,3.425208906633201,0.5451787536988582,5.872124911710089,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.10442965343126,277,12,Minor
86,113.942742,22.535988,6719,high_end,0.25447504137831645,0.5482785054234728,4.882717616123875,0.6640225936315256,5.962166574956683,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,8.0,17,11,Severe
87,113.922723,22.51294,8779,commodity_housing,0.4649326620503874,0.44829119712417864,3.062607458763103,0.5564594549727855,5.54257455063412,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.646890636168693,394,6,Significant
88,113.915843,22.511121,3984,commodity_housing,0.36192955271446925,0.412775194307402,3.708423277661921,0.7517990577225121,5.939089307895637,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.979381443298969,144,28,Significant
89,113.954302,22.517191,11795,high_end,0.3504411361997444,0.6183850889038023,4.543750274718216,0.7041829598134707,6.505652050485679,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,1,3,Minor
90,113.931979,22.528964,6417,high_end,0.273869233075152,0.5296619291001828,3.7696627717914035,0.6522529631049605,5.806307680555461,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,5.005586592178771,167,11,Severe
91,113.926728,22.521339,7212,high_end,0.3507921178763649,0.680493766016664,4.287520858802372,0.7008767207181016,6.655364210106958,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,3.422050197518056,66,22,Minor
92,113.946542,22.521932,11609,high_end,0.3504411361997444,0.6183850889038023,4.543750274718216,0.7041829598134707,6.505652050485679,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,1,3,Minor
93,113.93518,22.544173,9320,commodity_housing,0.3137477540742282,0.625803952267437,3.8701104450974624,0.7309941997365063,6.386560570550204,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,38,5,Minor
95,113.933449,22.526941,5079,high_end,0.3941551011402624,0.5766102876011714,3.7220138778815044,0.6198080731270132,6.189865842353682,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.382165605095541,128,11,Minor
96,113.929537,22.547233,9645,commodity_housing,0.3152562836984271,0.6510764416725925,4.250529903401086,0.6091982377225689,6.2918564307219,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,6.87515945804407,39,7,Minor
97,113.933931,22.529824,9305,high_end,0.31303347718999863,0.6326254120296385,4.2457755024423465,0.7204900474580993,6.46164405656029,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.0,82,7,Minor
98,113.934589,22.527362,8954,high_end,0.3606832333711924,0.6735508637884614,4.5245815505377225,0.6251041798473687,6.516135219279469,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.456891983952766,45,26,Minor
99,113.946851,22.517873,5538,commodity_housing,0.3504411361997444,0.6183850889038023,4.543750274718216,0.7041829598134707,6.505652050485679,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,1,3,Minor
100,113.921203,22.512695,7242,high_end,0.5270287895755117,0.4433053887928543,3.747867952489466,0.5403351188659795,6.112437548746545,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.6515705815567046,279,2,Significant
101,113.949807,22.518685,7566,high_end,0.3504411361997444,0.6183850889038023,4.543750274718216,0.7041829598134707,6.505652050485679,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,1,3,Minor
103,113.942448,22.529059,10368,commodity_housing,0.27597874050399096,0.6678102662169421,4.938113605947148,0.7263860216233539,6.450233930301036,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,8.0,15,9,Severe
104,113.938602,22.53472,9981,high_end,0.2574952689220939,0.7633185692285998,3.544293868236864,0.5958275665928244,6.087621030671471,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,6.320484230646703,30,8,Severe
105,113.923467,22.535811,9136,commodity_housing,0.33459610771192244,0.7209638330404338,4.652497245293841,0.6290295256932117,6.564256957123274,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.955056179775282,105,4,Minor
106,113.933694,22.527844,8941,commodity_housing,0.3830248179794547,0.5332553431622827,3.7467405519119987,0.6538391187899726,6.131603894369015,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.562118126272912,125,1,Minor
107,113.928794,22.53318,4333,commodity_housing,0.4581693654159366,0.4762555661449663,3.806126037962025,0.6398757144850691,6.22372721430663,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.862966175195143,168,3,Significant
108,113.935191,22.528852,4762,commodity_housing,0.4114639036795452,0.633468153394675,3.8890965474534114,0.6684490096996755,6.585645456083055,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.118190404035163,61,19,Minor
109,113.925483,22.529554,4639,commodity_housing,0.46786794034441226,0.48458335258612206,3.725043842249459,0.5171665042180384,5.97754761234053,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.6123076923076916,170,4,Significant
110,113.932405,22.520835,9667,commodity_housing,0.2931215018427901,0.6064676509229945,4.242157388221079,0.7108943572701503,6.317322347376157,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.9180306740559354,56,6,Severe
111,113.927336,22.526982,4150,urban_village,0.3405788491084463,0.44425627712702365,3.314611779324978,0.6540741602117952,5.512157922644601,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.05091649694501,185,2,Significant
112,113.917603,22.528936,2046,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
113,113.918644,22.529622,10407,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
114,113.903961,22.528008,3182,commodity_housing,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
115,113.908472,22.528166,9040,urban_village,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
116,113.924562,22.523573,5641,urban_village,0.25079137843088484,0.6823323291837801,4.473286011845573,0.5764117308831569,6.111028420018418,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,4.354546463040343,45,9,Severe
117,113.925715,22.5299,3771,commodity_housing,0.32138105746301954,0.4453849866781096,4.071816532342747,0.6228727987920508,5.823351236668434,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.5660974067046185,164,5,Significant
118,113.917992,22.529927,3565,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
119,113.927383,22.529275,4228,urban_village,0.3479252950593222,0.6055810732142163,3.4270052317046398,0.6150496728873435,5.929706183803594,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.458612975391499,182,4,Minor
120,113.915219,22.527597,6867,commodity_housing,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
121,113.918471,22.533855,2053,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
122,113.917272,22.541312,4109,commodity_housing,0.31582565255014416,0.6850310074250956,4.628277703028822,0.6541101902565145,6.4682748567262,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,28,27,Minor
123,113.91799,22.529233,3640,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
124,113.918467,22.529376,3354,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
125,113.922229,22.532361,3991,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
126,113.90782,22.514299,4104,urban_village,0.36192955271446925,0.412775194307402,3.708423277661921,0.7517990577225121,5.939089307895637,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.979381443298969,144,28,Significant
127,113.925228,22.547999,8906,urban_village,0.2570249112125221,0.6141949718554339,4.595567811398475,0.6531402352000861,6.112842633676323,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,7.960817849646273,23,3,Severe
128,113.92431,22.530253,3690,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
129,113.901382,22.525735,3435,commodity_housing,0.2455769297832933,0.5920562629698228,4.522572517832725,0.6689901913038238,6.054851829382084,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.7774030354131534,97,27,Severe
130,113.917432,22.52862,3440,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
131,113.932845,22.52908,4428,commodity_housing,0.4365762028785211,0.527282977692218,3.7585535825888297,0.6737577667875421,6.324547575559211,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.554412086708999,129,6,Minor
132,113.921497,22.530023,5356,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
133,113.91247,22.547632,8058,urban_village,0.3210634558321569,0.5506673545729942,4.437928739134149,0.7471131746462365,6.33408510322143,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,5,Minor
134,113.934308,22.526303,8026,urban_village,0.306002918620686,0.6798681145045411,4.432901976006876,0.6230189937913044,6.36371702970602,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.648460197559558,44,13,Minor
135,113.915294,22.517919,2984,commodity_housing,0.33707303395895827,0.5640619789098577,4.035764768493855,0.6817775801555668,6.284929209462653,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.196044711951848,121,6,Minor
136,113.915974,22.527943,8055,urban_village,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
137,113.914271,22.521299,7109,commodity_housing,0.2455769297832933,0.5920562629698228,4.522572517832725,0.6689901913038238,6.054851829382084,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.7774030354131534,97,27,Severe
138,113.903399,22.533302,3389,commodity_housing,0.358940962818187,0.6318026314223785,4.566438768234773,0.6316188776785816,6.41956722236767,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,3,Minor
139,113.937095,22.524145,9131,urban_village,0.3304069266543387,0.5044098517627466,4.032528972752833,0.7655365538599537,6.28331851708979,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,18,33,Minor
140,113.9178,22.529921,2001,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
141,113.913559,22.535522,6238,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
142,113.917812,22.529331,5144,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
143,113.920385,22.522923,2607,urban_village,0.2914364751275476,0.6569954079578944,4.057492519247111,0.584786578219632,6.1863711017166425,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,4.175294284498652,45,9,Severe
144,113.917793,22.528216,4134,commodity_housing,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
145,113.901912,22.53305,2706,urban_village,0.358940962818187,0.6318026314223785,4.566438768234773,0.6316188776785816,6.41956722236767,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,3,Minor
146,113.915427,22.526443,8636,urban_village,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
147,113.901921,22.539386,9075,urban_village,0.358940962818187,0.6318026314223785,4.566438768234773,0.6316188776785816,6.41956722236767,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,3,Minor
148,113.907436,22.53814,3794,urban_village,0.3210634558321569,0.5506673545729942,4.437928739134149,0.7471131746462365,6.33408510322143,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,5,Minor
149,113.919522,22.547004,5052,commodity_housing,0.2570249112125221,0.6141949718554339,4.595567811398475,0.6531402352000861,6.112842633676323,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,7.960817849646273,23,3,Severe
150,113.914999,22.528016,10619,urban_village,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
151,113.91842,22.535146,6957,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
152,113.917874,22.537903,5192,commodity_housing,0.33459610771192244,0.7209638330404338,4.652497245293841,0.6290295256932117,6.564256957123274,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.955056179775282,105,4,Minor
153,113.922413,22.517902,4339,urban_village,0.33707303395895827,0.5640619789098577,4.035764768493855,0.6817775801555668,6.284929209462653,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.196044711951848,121,6,Minor
154,113.925161,22.536906,7578,urban_village,0.3316005021811848,0.512927454337105,4.059164156006886,0.6279986033502716,6.033117349086861,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,50,1,Minor
155,113.925067,22.530775,9038,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
156,113.916753,22.525738,9575,urban_village,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
157,113.917515,22.544548,8657,urban_village,0.2570249112125221,0.6141949718554339,4.595567811398475,0.6531402352000861,6.112842633676323,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,7.960817849646273,23,3,Severe
158,113.923701,22.51061,5524,urban_village,0.5449833486495776,0.3781900880272046,3.4159048059790718,0.6012794756484172,5.9179247210504995,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.8637922586967175,373,4,Significant
159,113.902028,22.540577,9514,urban_village,0.358940962818187,0.6318026314223785,4.566438768234773,0.6316188776785816,6.41956722236767,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,3,Minor
160,113.923023,22.525156,7850,urban_village,0.3349633133518518,0.6365650022411382,4.149589842414366,0.7420554416652172,6.5804133289888345,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,4.182778715756222,71,1,Minor
161,113.908441,22.522109,11327,urban_village,0.2455769297832933,0.5920562629698228,4.522572517832725,0.6689901913038238,6.054851829382084,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.7774030354131534,97,27,Severe
162,113.909864,22.5319,4863,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
163,113.924869,22.53933,11535,urban_village,0.3158482112308039,0.6796627400134172,4.484322660827696,0.6710019096475799,6.488705303021115,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,32,2,Minor
164,113.900105,22.538303,7643,urban_village,0.358940962818187,0.6318026314223785,4.566438768234773,0.6316188776785816,6.41956722236767,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,3,Minor
165,113.926591,22.53636,3692,commodity_housing,0.3316005021811848,0.512927454337105,4.059164156006886,0.6279986033502716,6.033117349086861,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,50,1,Minor
166,113.916734,22.524137,4137,commodity_housing,0.2914364751275476,0.6569954079578944,4.057492519247111,0.584786578219632,6.1863711017166425,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,4.175294284498652,45,9,Severe
167,113.902596,22.527544,7047,commodity_housing,0.2455769297832933,0.5920562629698228,4.522572517832725,0.6689901913038238,6.054851829382084,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.7774030354131534,97,27,Severe
168,113.931414,22.533753,8684,urban_village,0.3654710903110246,0.689574184972519,4.4243231976909625,0.6678474176258449,6.65604356861606,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,5.878594249201278,91,5,Minor
169,113.911068,22.524193,3472,urban_village,0.2455769297832933,0.5920562629698228,4.522572517832725,0.6689901913038238,6.054851829382084,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.7774030354131534,97,27,Severe
170,113.916959,22.528174,5040,commodity_housing,0.3920841014358002,0.4254413546787016,3.335926813559088,0.5590769498033736,5.442963849085332,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.3383107792813815,142,17,Significant
171,113.918437,22.53206,3546,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
172,113.915983,22.542979,5906,commodity_housing,0.31582565255014416,0.6850310074250956,4.628277703028822,0.6541101902565145,6.4682748567262,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,28,27,Minor
173,113.919585,22.531654,7101,commodity_housing,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
174,113.912932,22.535608,3107,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
175,113.928443,22.520203,2341,commodity_housing,0.2478802547246607,0.6377968578414831,4.252180274341091,0.6286415720678176,6.0954160529133254,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.005038937242327,81,64,Severe
176,113.916759,22.519841,2661,commodity_housing,0.2455769297832933,0.5920562629698228,4.522572517832725,0.6689901913038238,6.054851829382084,0.65,0.78,0.46799999999999997,0.31200000000000006,53.84615384615383,156.41025641025647,284.6153846153845,0.0,3.7774030354131534,97,27,Severe
177,113.915927,22.529525,9846,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
178,113.924264,22.520402,6551,commodity_housing,0.3679445563556521,0.6124988833881889,3.9859406794629635,0.6758358606271996,6.477965523456179,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,3.6572772061014485,69,27,Minor
179,113.921696,22.53337,4896,urban_village,0.41146288892883864,0.4719200066145019,4.097309744640293,0.654769693706083,6.2237280707349365,0.82,0.9839999999999999,0.5903999999999999,0.39359999999999995,21.95121951219514,103.25203252032522,204.87804878048786,0.0,5.500353190487402,145,12,Significant
180,113.896176,22.530416,10835,urban_village,0.358940962818187,0.6318026314223785,4.566438768234773,0.6316188776785816,6.41956722236767,1.0,1.2,0.72,0.48,0.0,66.66666666666666,150.0,0.0,8.0,21,3,Minor
