community_id,lng,lat,population,community_type,area_m2,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level
56,113.936429,22.529584,4859,commodity_housing,61663.91,0.011169505977982393,0.0007381540706537846,0.03832318518088051,0.031078015053201735,-18.90544873418663,0.0072451701276787725,0.8109455126581336,0.0072451701276787725,0-NightAdv
57,113.946034,22.517194,6548,high_end,118727.61,0.007732763805736647,0.0006270951196083958,0.026531535044738482,0.02640217312588649,-0.48757796574475426,0.00012936191885199247,0.9951242203425524,0.00012936191885199247,1-None
58,113.942603,22.513997,1303,high_end,23682.19,0.016576565818582554,0.0012443891373976699,0.056875102872127645,0.05239169691204524,-7.8828973200496035,0.004483405960082405,0.9211710267995039,0.004483405960082405,0-NightAdv
59,113.962906,22.52795,5789,high_end,104964.74,0.006453637324833356,0.0005405007175900121,0.022142782212334376,0.022756346005991662,2.770942638434606,-0.0006135637936572867,1.027709426384346,0.0006135637936572867,1-None
60,113.934102,22.533732,5279,high_end,95699.91,0.007124211674710146,0.0005459343622807512,0.024443559439056343,0.022985115172492323,-5.96657892726414,0.0014584442665640206,0.9403342107273586,0.0014584442665640204,0-NightAdv
61,113.911981,22.531467,2272,commodity_housing,28840.82,0.03437886622669383,0.002499824993615149,0.11795576808064834,0.10524848655665028,-10.772920842081984,0.012707281523998054,0.8922707915791801,0.012707281523998052,0-NightAdv
62,113.920562,22.510689,3036,high_end,55058.76,0.10709745926069211,0.009132950460809674,0.3674572332688517,0.3845186028030658,4.643089859039755,-0.01706136953421411,1.0464308985903976,0.01706136953421411,1-None
63,113.943036,22.522476,6478,commodity_housing,82208.67,0.016271514148520842,0.0009734803167671402,0.055828453927710894,0.04098580112372596,-26.58617919672976,0.014842652803984932,0.7341382080327024,0.014842652803984932,0-NightAdv
64,113.947339,22.521867,5193,commodity_housing,65913.58,0.007506727683562751,0.0005183186081859865,0.025755992761604927,0.02182242725193061,-15.272428230909338,0.003933565509674317,0.8472757176909066,0.003933565509674317,0-NightAdv
65,113.930503,22.523001,3311,high_end,60030.05,0.04482990371351703,0.002800579068136511,0.15381384861969444,0.11791093742819818,-23.341793677022153,0.03590291119149626,0.7665820632297785,0.035902911191496266,0-NightAdv
66,113.914194,22.540901,6470,high_end,117311.03,0.03392247763903636,0.0019823811008895086,0.1163898739046915,0.08346288687409124,-28.290250625723047,0.03292698703060025,0.7170974937427695,0.03292698703060025,0-NightAdv
67,113.929525,22.536047,2590,commodity_housing,32874.84,0.01449843881410464,0.0009344353383253805,0.049744935595348816,0.03934191609212247,-20.912720820165337,0.010403019503226349,0.7908727917983467,0.010403019503226349,0-NightAdv
68,113.933411,22.526352,4549,commodity_housing,57728.6,0.017472504387761847,0.0011075794471624098,0.05994911704652655,0.046631688559331724,-22.214553179922834,0.013317428487194825,0.7778544682007716,0.013317428487194825,0-NightAdv
69,113.937344,22.533373,4032,high_end,73126.58,0.006489858601204791,0.00040774346241315,0.02226705939026925,0.017166954659610534,-22.90425799505197,0.005100104730658715,0.7709574200494803,0.005100104730658715,0-NightAdv
70,113.947894,22.542281,5237,high_end,94961.62,0.041094166317045044,0.002856447338565909,0.14099632953565014,0.12026312245084984,-14.704784977794771,0.020733207084800295,0.8529521502220523,0.020733207084800295,0-NightAdv
71,113.935357,22.53553,2268,high_end,41144.8,0.0061094024951730145,0.0004078387614832626,0.020961693706827787,0.01717096697364261,-18.08406699478886,0.003790726733185177,0.8191593300521114,0.0037907267331851774,0-NightAdv
72,113.919179,22.517452,3851,high_end,69844.22,0.0723836869800696,0.005960901725533177,0.24835238422184666,0.25096792244564514,1.0531560757887022,-0.0026155382237984803,1.010531560757887,0.0026155382237984803,1-None
73,113.934654,22.515918,4664,high_end,84591.72,0.06024250211339851,0.004112234401672568,0.20669531569277036,0.1731346987279787,-16.236757399318996,0.03356061696479165,0.83763242600681,0.03356061696479165,0-NightAdv
