community_id,lng,lat,population,community_type,A_day_raw,A_night_raw,A_day_norm,A_night_norm,TPI,accessibility_gap,accessibility_ratio,SAII,TPI_level,ADI_day,ADI_night,lisa_cluster_day,vulnerability_level,MVI
55,113.925118,22.541016,7077,commodity_housing,0.020943011644698,0.0016624000358874,0.0718566170327685,0.0699909346757304,-2.596396037107125,0.001865682357038,0.9740360396289288,0.001865682357038,1-None,0.9281433829672315,0.9300090653242696,ns,1-None,0.0
56,113.936429,22.529584,4859,commodity_housing,0.0111695059779823,0.0007381540706537,0.0383231851808805,0.0310780150532017,-18.90544873418663,0.0072451701276787,0.8109455126581336,0.0072451701276787,0-NightAdv,0.9616768148191195,0.9689219849467983,LH,0-NightAdv,0.0
57,113.946034,22.517194,6548,high_end,0.0077327638057366,0.0006270951196083,0.0265315350447384,0.0264021731258864,-0.4875779657447542,0.0001293619188519,0.9951242203425524,0.0001293619188519,1-None,0.9734684649552616,0.9735978268741136,ns,1-None,0.0
58,113.942603,22.513997,1303,high_end,0.0165765658185825,0.0012443891373976,0.0568751028721276,0.0523916969120452,-7.8828973200496035,0.0044834059600824,0.921171026799504,0.0044834059600824,0-NightAdv,0.9431248971278724,0.9476083030879549,ns,0-NightAdv,0.0
59,113.962906,22.52795,5789,high_end,0.0064536373248333,0.00054050071759,0.0221427822123343,0.0227563460059916,2.770942638434606,-0.0006135637936572,1.027709426384346,0.0006135637936572,1-None,0.9778572177876657,0.9772436539940084,ns,1-None,2.770942638434606
60,113.934102,22.533732,5279,high_end,0.0071242116747101,0.0005459343622807,0.0244435594390563,0.0229851151724923,-5.96657892726414,0.001458444266564,0.9403342107273586,0.001458444266564,0-NightAdv,0.9755564405609437,0.9770148848275078,ns,0-NightAdv,0.0
61,113.911981,22.531467,2272,commodity_housing,0.0343788662266938,0.0024998249936151,0.1179557680806483,0.1052484865566502,-10.772920842081984,0.012707281523998,0.8922707915791801,0.012707281523998,0-NightAdv,0.8820442319193517,0.8947515134433498,LH,0-NightAdv,0.0
62,113.920562,22.510689,3036,high_end,0.1070974592606921,0.0091329504608096,0.3674572332688517,0.3845186028030658,4.643089859039755,-0.0170613695342141,1.0464308985903976,0.0170613695342141,1-None,0.6325427667311483,0.6154813971969342,ns,1-None,4.643089859039755
63,113.943036,22.522476,6478,commodity_housing,0.0162715141485208,0.0009734803167671,0.0558284539277108,0.0409858011237259,-26.58617919672976,0.0148426528039849,0.7341382080327024,0.0148426528039849,0-NightAdv,0.9441715460722893,0.9590141988762741,LH,0-NightAdv,0.0
64,113.947339,22.521867,5193,commodity_housing,0.0075067276835627,0.0005183186081859,0.0257559927616049,0.0218224272519306,-15.272428230909338,0.0039335655096743,0.8472757176909066,0.0039335655096743,0-NightAdv,0.9742440072383951,0.9781775727480694,LH,0-NightAdv,0.0
65,113.930503,22.523001,3311,high_end,0.044829903713517,0.0028005790681365,0.1538138486196944,0.1179109374281981,-23.341793677022157,0.0359029111914962,0.7665820632297785,0.0359029111914962,0-NightAdv,0.8461861513803056,0.8820890625718019,LH,0-NightAdv,0.0
66,113.914194,22.540901,6470,high_end,0.0339224776390363,0.0019823811008895,0.1163898739046915,0.0834628868740912,-28.290250625723047,0.0329269870306002,0.7170974937427695,0.0329269870306002,0-NightAdv,0.8836101260953085,0.9165371131259088,LH,0-NightAdv,0.0
67,113.929525,22.536047,2590,commodity_housing,0.0144984388141046,0.0009344353383253,0.0497449355953488,0.0393419160921224,-20.912720820165337,0.0104030195032263,0.7908727917983467,0.0104030195032263,0-NightAdv,0.9502550644046512,0.9606580839078775,LH,0-NightAdv,0.0
68,113.933411,22.526352,4549,commodity_housing,0.0174725043877618,0.0011075794471624,0.0599491170465265,0.0466316885593317,-22.214553179922834,0.0133174284871948,0.7778544682007716,0.0133174284871948,0-NightAdv,0.9400508829534735,0.9533683114406684,LH,0-NightAdv,0.0
69,113.937344,22.533373,4032,high_end,0.0064898586012047,0.0004077434624131,0.0222670593902692,0.0171669546596105,-22.90425799505197,0.0051001047306587,0.7709574200494803,0.0051001047306587,0-NightAdv,0.9777329406097308,0.9828330453403895,LH,0-NightAdv,0.0
70,113.947894,22.542281,5237,high_end,0.041094166317045,0.0028564473385659,0.1409963295356501,0.1202631224508498,-14.704784977794771,0.0207332070848002,0.8529521502220523,0.0207332070848002,0-NightAdv,0.8590036704643499,0.8797368775491502,LH,0-NightAdv,0.0
71,113.935357,22.53553,2268,high_end,0.006109402495173,0.0004078387614832,0.0209616937068277,0.0171709669736426,-18.08406699478886,0.0037907267331851,0.8191593300521114,0.0037907267331851,0-NightAdv,0.9790383062931723,0.9828290330263574,LH,0-NightAdv,0.0
72,113.919179,22.517452,3851,high_end,0.0723836869800696,0.0059609017255331,0.2483523842218466,0.2509679224456451,1.0531560757887022,-0.0026155382237984,1.010531560757887,0.0026155382237984,1-None,0.7516476157781534,0.7490320775543549,ns,1-None,1.0531560757887022
73,113.934654,22.515918,4664,high_end,0.0602425021133985,0.0041122344016725,0.2066953156927703,0.1731346987279787,-16.236757399318996,0.0335606169647916,0.83763242600681,0.0335606169647916,0-NightAdv,0.7933046843072297,0.8268653012720213,LH,0-NightAdv,0.0
74,113.929771,22.523903,4454,commodity_housing,0.0326121469141656,0.0021487359218187,0.1118940576066021,0.0904668144205903,-19.149580991464106,0.0214272431860117,0.8085041900853589,0.0214272431860117,0-NightAdv,0.8881059423933979,0.9095331855794097,LH,0-NightAdv,0.0
75,113.923645,22.526237,8014,commodity_housing,0.0225614330035712,0.0019440064990418,0.0774095091265685,0.0818472262670493,5.732780365813941,-0.0044377171404808,1.0573278036581395,0.0044377171404808,2-Mild,0.9225904908734315,0.9181527737329507,ns,2-Mild,5.732780365813941
76,113.94908,22.521307,7640,commodity_housing,0.0027322795759389,0.0001585157260096,0.0093746004846634,0.0066738832920512,-28.80887774396869,0.0027007171926121,0.7119112225603131,0.0027007171926121,0-NightAdv,0.9906253995153366,0.9933261167079488,LH,0-NightAdv,0.0
77,113.935153,22.531212,2791,commodity_housing,0.0064755327552552,0.0005484752881837,0.0222179066302206,0.02309209410359,3.9346077374378994,-0.0008741874733693,1.039346077374379,0.0008741874733693,1-None,0.9777820933697794,0.97690790589641,ns,1-None,3.9346077374378994
78,113.933052,22.53122,2215,high_end,0.0073707094691103,0.0006931128087982,0.0252893068373835,0.0291816724472185,15.39134953308067,-0.0038923656098349,1.1539134953308068,0.0038923656098349,2-Mild,0.9747106931626165,0.9708183275527815,ns,2-Mild,15.39134953308067
79,113.936071,22.511357,8281,commodity_housing,0.0570941392786428,0.0036419970940014,0.1958931108172115,0.1533366068290405,-21.724349473361865,0.042556503988171,0.7827565052663814,0.042556503988171,0-NightAdv,0.8041068891827885,0.8466633931709595,LH,0-NightAdv,0.0
80,113.940731,22.527673,5190,high_end,0.016924025842056,0.0011022478182275,0.0580672571937939,0.0464072144950626,-20.0802367155332,0.0116600426987312,0.799197632844668,0.0116600426987313,0-NightAdv,0.9419327428062061,0.9535927855049374,LH,0-NightAdv,0.0
81,113.935071,22.505613,4597,high_end,0.1706298970053114,0.0120813746618268,0.5854404978357248,0.5086541665631892,-13.115992411936276,0.0767863312725356,0.8688400758806372,0.0767863312725356,0-NightAdv,0.4145595021642752,0.4913458334368108,LH,0-NightAdv,0.0
82,113.929827,22.516451,5222,commodity_housing,0.0670042510478548,0.0044965513341257,0.2298952456693154,0.1893153416138217,-17.65147597435067,0.0405799040554936,0.8234852402564933,0.0405799040554936,0-NightAdv,0.7701047543306846,0.8106846583861783,LH,0-NightAdv,0.0
83,113.928262,22.536646,5853,commodity_housing,0.0147027554090025,0.0009399280330414,0.0504459569938991,0.0395731714029766,-21.55333398122939,0.0108727855909224,0.7844666601877062,0.0108727855909224,0-NightAdv,0.9495540430061009,0.9604268285970234,LH,0-NightAdv,0.0
84,113.94925,22.545066,4044,high_end,0.0640733229872809,0.0031716272226034,0.2198390713820525,0.1335329336867489,-39.258780139820736,0.0863061376953035,0.6074121986017926,0.0863061376953035,0-NightAdv,0.7801609286179475,0.8664670663132511,LL,0-NightAdv,0.0
85,113.929179,22.506992,5938,high_end,0.0758505002657576,0.0052232768734951,0.2602472099909412,0.2199121887355396,-15.49873339921898,0.0403350212554015,0.8450126660078102,0.0403350212554015,0-NightAdv,0.7397527900090588,0.7800878112644604,LH,0-NightAdv,0.0
86,113.942742,22.535988,1929,high_end,0.0128988811838234,0.0006840104301091,0.0442567659848404,0.0287984409875985,-34.92872706183933,0.0154583249972418,0.6507127293816066,0.0154583249972418,0-NightAdv,0.9557432340151596,0.9712015590124015,LL,0-NightAdv,0.0
87,113.922723,22.51294,3006,commodity_housing,0.102614915202565,0.0088190343127904,0.3520773797319372,0.3713019978130767,5.460338887938982,-0.0192246180811395,1.0546033888793898,0.0192246180811395,2-Mild,0.6479226202680628,0.6286980021869233,ns,2-Mild,5.460338887938982
88,113.915843,22.511121,3593,commodity_housing,0.086367199993865,0.0071420326861289,0.296330581266846,0.3006963019703782,1.4732602638810532,-0.0043657207035321,1.0147326026388106,0.0043657207035321,1-None,0.703669418733154,0.6993036980296218,ns,1-None,1.4732602638810532
89,113.954302,22.517191,3168,high_end,0.00662561454864,0.0004032057908385,0.0227328454620276,0.0169759080595744,-25.324315040409054,0.0057569374024532,0.7467568495959094,0.0057569374024532,0-NightAdv,0.9772671545379724,0.9830240919404256,LH,0-NightAdv,0.0
90,113.931979,22.528964,5729,high_end,0.0088188678096109,0.0008005858720551,0.0302580172139783,0.0337065401008663,11.397055076348297,-0.003448522886888,1.113970550763483,0.003448522886888,2-Mild,0.9697419827860218,0.9662934598991337,ns,2-Mild,11.397055076348297
91,113.926728,22.521339,4432,high_end,0.0524851571513896,0.0038490895635041,0.1800794413580367,0.1620556847837384,-10.008780812720964,0.0180237565742982,0.8999121918727904,0.0180237565742982,0-NightAdv,0.8199205586419633,0.8379443152162616,LH,0-NightAdv,0.0
92,113.946542,22.521932,6167,high_end,0.0118094470886171,0.0007228704988397,0.0405188580903232,0.0304345408873255,-24.887960022264227,0.0100843172029976,0.7511203997773577,0.0100843172029976,0-NightAdv,0.9594811419096768,0.9695654591126746,LH,0-NightAdv,0.0
93,113.93518,22.544173,7727,commodity_housing,0.0162951112912461,0.0006389529688739,0.0559094170134716,0.0269014163497949,-51.88392620278454,0.0290080006636767,0.4811607379721546,0.0290080006636767,0-NightAdv,0.9440905829865284,0.9730985836502051,LL,0-NightAdv,0.0
95,113.933449,22.526941,3685,high_end,0.0145849270647629,0.0010628744595483,0.050041681508058,0.0447495038864322,-10.575539154841575,0.0052921776216257,0.8942446084515843,0.0052921776216257,0-NightAdv,0.949958318491942,0.9552504961135678,LH,0-NightAdv,0.0
96,113.929537,22.547233,5048,commodity_housing,0.0186973458301264,0.0008325301394386,0.0641516149462082,0.0350514685678031,-45.361518026952105,0.0291001463784051,0.5463848197304789,0.0291001463784051,0-NightAdv,0.9358483850537918,0.9649485314321969,LL,0-NightAdv,0.0
97,113.933931,22.529824,3356,high_end,0.0056365288554341,0.0005332744086483,0.0193392384166304,0.0224521014762961,16.096099508183432,-0.0031128630596656,1.1609609950818345,0.0031128630596656,2-Mild,0.9806607615833696,0.9775478985237039,ns,2-Mild,16.096099508183432
98,113.934589,22.527362,2377,high_end,0.0161557611125317,0.0010276481033861,0.0554312989378478,0.0432663917956055,-21.94591751472785,0.0121649071422423,0.7805408248527216,0.0121649071422423,0-NightAdv,0.9445687010621522,0.9567336082043945,LH,0-NightAdv,0.0
99,113.946851,22.517873,9162,commodity_housing,0.006057488616513,0.0004090481856141,0.0207835743531818,0.0172218865618977,-17.13703201749223,0.003561687791284,0.8286296798250777,0.003561687791284,0-NightAdv,0.9792164256468182,0.9827781134381023,LH,0-NightAdv,0.0
100,113.921203,22.512695,1778,high_end,0.0995826615206287,0.008715865059102,0.34167355170254,0.3669583306213247,7.400273972858623,-0.0252847789187847,1.0740027397285865,0.0252847789187847,2-Mild,0.65832644829746,0.6330416693786753,ns,2-Mild,7.400273972858623
101,113.949807,22.518685,1290,high_end,0.0050636043272253,0.0002652017762158,0.0173735030624889,0.0111656158531655,-35.73192572042003,0.0062078872093234,0.6426807427957997,0.0062078872093234,0-NightAdv,0.9826264969375111,0.9888343841468346,LL,0-NightAdv,0.0
103,113.942448,22.529059,2673,commodity_housing,0.0126091988552201,0.0007430429504622,0.0432628500905672,0.0312838483423769,-27.68888717020094,0.0119790017481903,0.7231111282979906,0.0119790017481903,0-NightAdv,0.9567371499094328,0.9687161516576231,LH,0-NightAdv,0.0
104,113.938602,22.53472,6146,high_end,0.0082476570731331,0.0004176026671048,0.0282981619728874,0.0175820502663426,-37.86857859111812,0.0107161117065447,0.6213142140888189,0.0107161117065447,0-NightAdv,0.9717018380271126,0.9824179497336574,LL,0-NightAdv,0.0
105,113.923467,22.535811,5470,commodity_housing,0.030853130487229,0.0023186836493512,0.1058587761538162,0.0976220117492916,-7.780898952162689,0.0082367644045245,0.9221910104783732,0.0082367644045245,0-NightAdv,0.8941412238461838,0.9023779882507084,ns,0-NightAdv,0.0
106,113.933694,22.527844,7392,commodity_housing,0.0123729400429068,0.0008753091675173,0.0424522331991179,0.0368525658338744,-13.190513062007314,0.0055996673652434,0.8680948693799269,0.0055996673652434,0-NightAdv,0.957547766800882,0.9631474341661256,LH,0-NightAdv,0.0
107,113.928794,22.53318,5327,commodity_housing,0.0093660451663434,0.000669776993606,0.032135412616262,0.0281991799776171,-12.248894033658566,0.0039362326386448,0.8775110596634144,0.0039362326386448,0-NightAdv,0.967864587383738,0.9718008200223829,LH,0-NightAdv,0.0
108,113.935191,22.528852,8207,commodity_housing,0.0120288436177823,0.0008332464243571,0.0412716195671347,0.0350816258403387,-14.998184688941176,0.006189993726796,0.8500181531105883,0.006189993726796,0-NightAdv,0.9587283804328653,0.9649183741596613,LH,0-NightAdv,0.0
109,113.925483,22.529554,5002,commodity_housing,0.0181891392508142,0.0015273737782483,0.0624079304101587,0.0643060130119232,3.041412508458217,-0.0018980826017644,1.0304141250845822,0.0018980826017644,1-None,0.9375920695898413,0.9356939869880768,ns,1-None,3.041412508458217
110,113.932405,22.520835,4420,commodity_housing,0.0489204068348065,0.0031762279450868,0.1678485882858139,0.1337266348777054,-20.3290082785834,0.0341219534081084,0.796709917214166,0.0341219534081084,0-NightAdv,0.8321514117141862,0.8662733651222946,LH,0-NightAdv,0.0
111,113.927336,22.526982,4002,urban_village,0.0180706525663753,0.0014699492295317,0.0620013961231301,0.0618883050287442,-0.1824008836209335,0.0001130910943859,0.9981759911637906,0.0001130910943859,1-None,0.93799860387687,0.9381116949712558,ns,1-None,0.0
112,113.917603,22.528936,810,commodity_housing,0.0306471048669436,0.0024085068029263,0.1051518909958004,0.1014037768711163,-3.564476196470709,0.0037481141246841,0.9643552380352928,0.0037481141246841,1-None,0.8948481090041996,0.8985962231288837,ns,1-None,0.0
113,113.918644,22.529622,6404,urban_village,0.037800501234352,0.0029565719645475,0.1296955847098129,0.1244786036859485,-4.022481594525431,0.0052169810238643,0.9597751840547456,0.0052169810238643,1-None,0.8703044152901871,0.8755213963140515,ns,1-None,0.0
114,113.903961,22.528008,2124,commodity_housing,0.0178711106409621,0.0008384389010759,0.0613167568764139,0.0353002412704297,-42.42969936981728,0.0260165156059841,0.5757030063018272,0.0260165156059841,0-NightAdv,0.9386832431235861,0.9646997587295703,LL,0-NightAdv,0.0
115,113.908472,22.528166,3218,urban_village,0.0127495122655521,0.0008848032521829,0.0437442730664908,0.0372522890324375,-14.840763325031132,0.0064919840340532,0.8515923667496886,0.0064919840340532,0-NightAdv,0.9562557269335092,0.9627477109675625,LH,0-NightAdv,0.0
116,113.924562,22.523573,2532,urban_village,0.0478711889339358,0.0036701439611149,0.1642486643510022,0.1545216558514985,-5.92212334750976,0.0097270084995036,0.9407787665249024,0.0097270084995036,0-NightAdv,0.8357513356489978,0.8454783441485015,ns,0-NightAdv,0.0
117,113.925715,22.5299,4662,commodity_housing,0.0134966301379053,0.0011847307493798,0.046307675300267,0.0498799390628652,7.714193682656413,-0.0035722637625982,1.0771419368265642,0.0035722637625982,2-Mild,0.953692324699733,0.9501200609371347,ns,2-Mild,7.714193682656413
118,113.917992,22.529927,2414,urban_village,0.0357956853395212,0.0028013852935126,0.1228169518550899,0.1179448814046266,-3.966936466727993,0.0048720704504633,0.96033063533272,0.0048720704504633,1-None,0.8771830481449101,0.8820551185953734,ns,1-None,0.0
119,113.927383,22.529275,2388,urban_village,0.0081477051071404,0.0006864615395779,0.0279552213173669,0.0289016384364729,3.385475322701471,-0.000946417119106,1.0338547532270148,0.000946417119106,1-None,0.9720447786826331,0.9710983615635271,ns,1-None,3.385475322701471
120,113.915219,22.527597,1578,commodity_housing,0.0339788308816579,0.0024818871566193,0.1165832249586044,0.1044932616106105,-10.37024267623987,0.0120899633479939,0.8962975732376013,0.0120899633479939,0-NightAdv,0.8834167750413956,0.8955067383893895,LH,0-NightAdv,0.0
121,113.918471,22.533855,4602,commodity_housing,0.0303069172069563,0.0024339020944989,0.1039846885505319,0.1024729781194067,-1.453781755946277,0.0015117104311251,0.9854621824405372,0.0015117104311251,1-None,0.8960153114494681,0.8975270218805933,ns,1-None,0.0
122,113.917272,22.541312,4713,commodity_housing,0.0374486607776387,0.0022854102372407,0.1284884008824053,0.0962211231766328,-25.112988786671917,0.0322672777057725,0.7488701121332808,0.0322672777057725,0-NightAdv,0.8715115991175947,0.9037788768233672,LH,0-NightAdv,0.0
123,113.91799,22.529233,2233,commodity_housing,0.0355131550549415,0.0027517450218988,0.1218475750145656,0.1158549097174287,-4.91816541808118,0.0059926652971368,0.9508183458191882,0.0059926652971368,1-None,0.8781524249854344,0.8841450902825713,ns,1-None,0.0
124,113.918467,22.529376,1365,urban_village,0.0366604208842263,0.0028483612004836,0.1257839067479516,0.1199226771007057,-4.659761171984168,0.0058612296472458,0.9534023882801584,0.0058612296472458,1-None,0.8742160932520484,0.8800773228992943,ns,1-None,0.0
125,113.922229,22.532361,3439,urban_village,0.0218997391042248,0.0018645660706141,0.0751392012107397,0.0785025981891699,4.476221365458885,-0.0033633969784302,1.0447622136545889,0.0033633969784302,1-None,0.9248607987892603,0.9214974018108301,ns,1-None,4.476221365458885
126,113.90782,22.514299,1506,urban_village,0.1254892568437493,0.0065787214022819,0.4305604954878035,0.2769795777050383,-35.66999745500703,0.1535809177827651,0.6433000254499297,0.1535809177827651,0-NightAdv,0.5694395045121965,0.7230204222949617,LL,0-NightAdv,0.0
127,113.925228,22.547999,2127,urban_village,0.0641640092053743,0.0043716995939185,0.2201502207503592,0.1840587909615437,-16.39400118055823,0.0360914297888154,0.8360599881944177,0.0360914297888154,0-NightAdv,0.7798497792496408,0.8159412090384563,LH,0-NightAdv,0.0
128,113.92431,22.530253,4650,commodity_housing,0.0286723202474418,0.0023580791304405,0.0983762970872869,0.0992806537631974,0.9192831024205286,-0.0009043566759104,1.009192831024205,0.0009043566759104,1-None,0.9016237029127131,0.9007193462368026,ns,1-None,0.9192831024205286
129,113.901382,22.525735,3222,commodity_housing,0.013005117556687,0.0020064984098532,0.0446212687836411,0.08447828206165,89.32290444556139,-0.0398570132780088,1.893229044455614,0.0398570132780088,4-Severe,0.9553787312163589,0.91552171793835,HH,4-Severe,89.32290444556139
130,113.917432,22.52862,4462,urban_village,0.0297729540489151,0.002391992968536,0.1021526317858264,0.1007085057696335,-1.4136943815805387,0.0014441260161928,0.9858630561841946,0.0014441260161928,1-None,0.8978473682141737,0.8992914942303665,ns,1-None,0.0
131,113.932845,22.52908,2200,commodity_housing,0.0083914459438857,0.00073520900077,0.0287915094433722,0.0309540207140539,7.510933995784424,-0.0021625112706817,1.0751093399578442,0.0021625112706817,2-Mild,0.9712084905566278,0.969045979285946,ns,2-Mild,7.510933995784424
132,113.921497,22.530023,4499,commodity_housing,0.0349007164280904,0.002819460284762,0.1197462646293966,0.1187058808659455,-0.8688235634497457,0.001040383763451,0.9913117643655024,0.001040383763451,1-None,0.8802537353706034,0.8812941191340545,ns,1-None,0.0
133,113.91247,22.547632,5890,urban_village,0.0457690030087768,0.0012061770278467,0.1570359496030698,0.0507828776112388,-67.6616228706869,0.106253071991831,0.323383771293131,0.106253071991831,0-NightAdv,0.8429640503969302,0.9492171223887612,LL,0-NightAdv,0.0
134,113.934308,22.526303,3101,urban_village,0.0176977416873347,0.0010794710656212,0.0607219185256777,0.0454482598695967,-25.15345204322244,0.0152736586560809,0.7484654795677755,0.0152736586560809,0-NightAdv,0.9392780814743223,0.9545517401304033,LH,0-NightAdv,0.0
135,113.915294,22.517919,4189,commodity_housing,0.0749390741409062,0.0067093030556219,0.2571200571669735,0.2824773711190556,9.862052082391656,-0.0253573139520821,1.0986205208239166,0.0253573139520821,2-Mild,0.7428799428330265,0.7175226288809444,ns,2-Mild,9.862052082391656
136,113.915974,22.527943,4820,urban_village,0.0358569992885797,0.0026977592962953,0.1230273233637826,0.1135819842406646,-7.677432024745263,0.0094453391231179,0.9232256797525472,0.0094453391231179,0-NightAdv,0.8769726766362174,0.8864180157593354,ns,0-NightAdv,0.0
137,113.914271,22.521299,1965,commodity_housing,0.0410934698564039,0.003009641446753,0.1409939399411441,0.126712953169908,-10.12879473911967,0.0142809867712361,0.8987120526088033,0.0142809867712361,0-NightAdv,0.8590060600588559,0.873287046830092,LH,0-NightAdv,0.0
138,113.903399,22.533302,4624,commodity_housing,0.0089726128755906,0.000664844978638,0.0307855249341767,0.0279915305972089,-9.075675477165806,0.0027939943369678,0.909243245228342,0.0027939943369678,0-NightAdv,0.9692144750658233,0.9720084694027911,ns,0-NightAdv,0.0
139,113.937095,22.524145,3120,urban_village,0.0276194285640772,0.0014326365574624,0.0947637682040461,0.0603173541522986,-36.34977239146636,0.0344464140517475,0.6365022760853364,0.0344464140517475,0-NightAdv,0.9052362317959539,0.9396826458477014,LL,0-NightAdv,0.0
140,113.9178,22.529921,2818,commodity_housing,0.0357956853395212,0.0028013852935126,0.1228169518550899,0.1179448814046266,-3.966936466727993,0.0048720704504633,0.96033063533272,0.0048720704504633,1-None,0.8771830481449101,0.8820551185953734,ns,1-None,0.0
141,113.913559,22.535522,1449,commodity_housing,0.0384375396697508,0.0027565274947022,0.1318812983819528,0.1160562630224933,-11.999453716043387,0.0158250353594595,0.8800054628395662,0.0158250353594595,0-NightAdv,0.8681187016180472,0.8839437369775067,LH,0-NightAdv,0.0
142,113.917812,22.529331,841,commodity_housing,0.0312020551860483,0.0024469289922341,0.1070559558566064,0.1030214410216775,-3.768603813442047,0.0040345148349289,0.9623139618655796,0.0040345148349289,1-None,0.8929440441433936,0.8969785589783225,ns,1-None,0.0
143,113.920385,22.522923,3663,urban_village,0.0364491817638596,0.0029459898544178,0.1250591337863526,0.124033072067309,-0.8204612393977817,0.0010260617190436,0.991795387606022,0.0010260617190436,1-None,0.8749408662136474,0.875966927932691,ns,1-None,0.0
144,113.917793,22.528216,3293,commodity_housing,0.0320370435394633,0.0025479885256091,0.109920846511115,0.107276284047492,-2.4058789097439752,0.0026445624636229,0.9759412109025604,0.0026445624636229,1-None,0.890079153488885,0.892723715952508,ns,1-None,0.0
145,113.901912,22.53305,719,urban_village,0.022592827112779,0.0058352083170563,0.0775172240302654,0.2456759355881181,216.930770756442,-0.1681587115578526,3.16930770756442,0.1681587115578526,4-Severe,0.9224827759697346,0.7543240644118819,HH,4-Severe,216.930770756442
146,113.915427,22.526443,1693,urban_village,0.0376523106651047,0.0027276765767322,0.1291871347713356,0.1148415718101644,-11.104482645708677,0.0143455629611712,0.8889551735429132,0.0143455629611712,0-NightAdv,0.8708128652286644,0.8851584281898356,LH,0-NightAdv,0.0
147,113.901921,22.539386,2775,urban_village,0.0116936115032555,0.0009892500406071,0.0401214198690537,0.0416497434284134,3.8092459448037914,-0.0015283235593596,1.038092459448038,0.0015283235593596,1-None,0.9598785801309463,0.9583502565715866,ns,1-None,3.8092459448037914
148,113.907436,22.53814,1546,urban_village,0.0235497509989195,0.001322996492413,0.0808004821586785,0.0557012506482956,-31.063219970757388,0.0250992315103829,0.6893678002924261,0.0250992315103829,0-NightAdv,0.9191995178413215,0.9442987493517044,LL,0-NightAdv,0.0
149,113.919522,22.547004,2421,commodity_housing,0.0534198970908198,0.0034101152386858,0.1832865851534169,0.143573837677499,-21.66702349911592,0.0397127474759179,0.7833297650088408,0.0397127474759179,0-NightAdv,0.8167134148465831,0.856426162322501,LH,0-NightAdv,0.0
150,113.914999,22.528016,1906,urban_village,0.0324825730654546,0.0023739461923215,0.1114494826532838,0.0999486942273642,-10.31928381551867,0.0115007884259196,0.8968071618448133,0.0115007884259196,0-NightAdv,0.8885505173467162,0.9000513057726358,LH,0-NightAdv,0.0
151,113.91842,22.535146,1226,commodity_housing,0.0360453644284951,0.0026940487206682,0.1236736144488877,0.1134257603169898,-8.286208968310811,0.0102478541318978,0.9171379103168918,0.0102478541318978,0-NightAdv,0.8763263855511123,0.8865742396830102,ns,0-NightAdv,0.0
152,113.917874,22.537903,3110,commodity_housing,0.0389922697890614,0.0026742718531588,0.1337846077252361,0.1125931078795129,-15.84001344104239,0.0211914998457232,0.8415998655895761,0.0211914998457232,0-NightAdv,0.866215392274764,0.8874068921204871,LH,0-NightAdv,0.0
153,113.922413,22.517902,1023,urban_village,0.0868482625560863,0.0068470798030322,0.2979811331974269,0.2882780948435847,-3.2562592972667983,0.0097030383538421,0.967437407027332,0.0097030383538421,1-None,0.7020188668025731,0.7117219051564153,ns,1-None,0.0
154,113.925161,22.536906,1918,urban_village,0.0222252102748177,0.0016162887709321,0.0762559105769601,0.0680495424334098,-10.761615829461686,0.0082063681435502,0.8923838417053831,0.0082063681435502,0-NightAdv,0.9237440894230399,0.9319504575665902,LH,0-NightAdv,0.0
155,113.925067,22.530775,2348,urban_village,0.0257091116514232,0.002141716762994,0.088209366519485,0.0901712913959411,2.224168423228305,-0.0019619248764561,1.022241684232283,0.0019619248764561,1-None,0.911790633480515,0.9098287086040588,ns,1-None,2.224168423228305
156,113.916753,22.525738,2873,urban_village,0.0353647862873412,0.0025411111100684,0.1213385136678047,0.1069867287470472,-11.827889172970425,0.0143517849207575,0.8817211082702958,0.0143517849207575,0-NightAdv,0.8786614863321953,0.8930132712529528,LH,0-NightAdv,0.0
157,113.917515,22.544548,2098,urban_village,0.0342334302621708,0.0018512897792145,0.1174567693414596,0.0779436352295802,-33.64057630174589,0.0395131341118794,0.6635942369825412,0.0395131341118794,0-NightAdv,0.8825432306585403,0.9220563647704199,LL,0-NightAdv,0.0
158,113.923701,22.51061,3562,urban_village,0.1093298514757832,0.0085045814336722,0.375116692910481,0.3580627951868493,-4.546291339719596,0.0170538977236317,0.954537086602804,0.0170538977236317,1-None,0.624883307089519,0.6419372048131506,ns,1-None,0.0
159,113.902028,22.540577,3820,urban_village,0.0017171042563864,0.0003737441119016,0.0058914785060406,0.0157355023801955,167.0891927053895,-0.0098440238741548,2.670891927053895,0.0098440238741548,4-Severe,0.9941085214939595,0.9842644976198045,HH,4-Severe,167.0891927053895
160,113.923023,22.525156,1750,urban_village,0.0350728143045257,0.0028012743898327,0.12033674184485,0.1179402120999776,-1.991519554320522,0.0023965297448723,0.9800848044567948,0.0023965297448723,1-None,0.87966325815515,0.8820597879000224,ns,1-None,0.0
161,113.908441,22.522109,1605,urban_village,0.0325867059196483,0.0013716457424799,0.1118067681646166,0.057749498007503,-48.34883526686269,0.0540572701571135,0.516511647331373,0.0540572701571135,0-NightAdv,0.8881932318353833,0.942250501992497,LL,0-NightAdv,0.0
162,113.909864,22.5319,4102,commodity_housing,0.0280555409866099,0.001973431563702,0.096260093749809,0.0830860903996315,-13.685840972083602,0.0131740033501774,0.8631415902791639,0.0131740033501774,0-NightAdv,0.903739906250191,0.9169139096003684,LH,0-NightAdv,0.0
